Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	0,54	8,0	5,9	5,0
6,49	0,53	8,0	5,9	5,0
6,52	0,53	8,0	5,9	5,0
6,54	0,55	8,0	5,9	5,0
6,56	0,55	8,0	5,9	5,0
6,59	0,54	8,0	5,9	5,0
6,61	0,54	8,0	5,9	5,0
6,64	0,56	8,0	5,9	5,0
6,66	0,56	8,0	5,9	5,0
6,69	0,55	8,0	5,9	5,0
6,71	0,56	8,0	5,9	5,0
6,73	0,57	8,0	5,9	5,0
6,76	0,57	8,0	5,9	5,0
6,78	0,57	8,0	5,9	5,0
6,81	0,56	8,0	5,9	5,0
6,83	0,58	8,0	5,9	5,0
6,86	0,58	8,0	5,9	5,0
6,88	0,58	8,0	5,9	5,0
6,91	0,58	8,0	5,9	5,0
6,93	0,59	8,0	5,9	5,0
6,95	0,59	8,0	5,9	5,0
6,98	0,59	8,0	5,9	5,0
7,00	0,59	8,0	5,9	5,0
7,03	0,59	8,0	5,9	5,0
7,05	0,60	8,0	5,9	5,0
7,08	0,60	8,0	5,9	5,0
7,10	0,60	8,0	5,9	5,0
7,13	0,60	8,0	5,9	5,0
7,15	0,62	8,0	5,9	5,0
7,17	0,62	8,0	5,9	5,0
7,20	0,61	8,0	5,9	5,0
7,22	0,62	8,0	5,9	5,0
7,25	0,62	8,0	5,9	5,0
7,27	0,63	8,0	5,9	5,0
7,30	0,62	8,0	5,9	5,0
7,32	0,62	8,0	5,9	5,0
7,35	0,63	8,0	5,9	5,0
7,37	0,64	8,0	5,9	5,0
7,39	0,63	8,0	5,9	5,0
7,42	0,63	8,0	5,9	5,0
7,44	0,64	8,0	5,9	5,0
7,47	0,65	8,0	5,9	5,0
7,49	0,64	8,0	5,9	5,0
7,52	0,65	8,0	5,9	5,0
7,54	0,65	8,0	5,9	5,0
7,57	0,65	8,0	5,9	5,0
7,59	0,65	8,0	5,9	5,0
7,61	0,66	8,0	5,9	5,0
7,64	0,66	8,0	5,9	5,0
7,66	0,67	8,0	5,9	5,0
7,69	0,68	8,0	5,9	5,0
7,71	0,67	8,0	5,9	5,0
7,74	0,67	8,0	5,9	5,0
7,76	0,68	8,0	5,9	5,0
7,78	0,68	8,0	5,9	5,0
7,81	0,68	8,0	5,9	5,0
7,83	0,68	8,0	5,9	5,0
7,86	0,69	8,0	5,9	5,0
7,88	0,70	8,0	5,9	5,0
7,91	0,69	8,0	5,9	5,0
7,93	0,69	8,0	5,9	5,0
7,96	0,71	8,0	5,9	5,0
7,98	0,71	8,0	5,9	5,0
8,00	0,70	8,0	5,9	5,0
8,03	0,70	8,0	5,9	5,0
8,05	0,71	8,0	5,9	5,0
8,08	0,71	8,0	5,9	5,0
8,10	0,71	8,0	5,9	5,0
8,13	0,71	8,0	5,9	5,0
8,15	0,72	8,0	5,9	5,0
8,18	0,73	8,0	5,9	5,0
8,20	0,71	8,0	5,9	5,0
8,22	0,72	8,0	5,9	5,0
8,25	0,73	8,0	5,9	5,0
8,27	0,73	8,0	5,9	5,0
8,30	0,73	8,0	5,9	5,0
8,32	0,73	8,0	5,9	5,0
8,35	0,75	8,0	5,9	5,0
8,37	0,75	8,0	5,9	5,0
8,40	0,74	8,0	5,9	5,0
8,42	0,74	8,0	5,9	5,0
8,44	0,75	8,0	5,9	5,0
8,47	0,76	8,0	5,9	5,0
8,49	0,74	8,0	5,9	5,0
8,52	0,74	8,0	5,9	5,0
8,54	0,76	8,0	5,9	5,0
8,57	0,76	8,0	5,9	5,0
8,59	0,76	8,0	5,9	5,0
8,62	0,76	8,0	5,9	5,0
8,64	0,77	8,0	5,9	5,0
8,66	0,77	8,0	5,9	5,0
8,69	0,77	8,0	5,9	5,0
8,71	0,76	8,0	5,9	5,0
8,74	0,78	8,0	5,9	5,0
8,76	0,78	8,0	5,9	5,0
8,79	0,77	8,0	5,9	5,0
8,81	0,77	8,0	5,9	5,0
8,84	0,78	8,0	5,9	5,0
8,86	0,79	8,0	5,9	5,0
8,88	0,78	8,0	5,9	5,0
8,91	0,78	8,0	5,9	5,0
8,93	0,79	8,0	5,9	5,0
8,96	0,79	8,0	5,9	5,0
8,98	0,79	8,0	5,9	5,0
9,01	0,79	8,0	5,9	5,0
9,03	0,80	8,0	5,9	5,0
9,05	0,80	8,0	5,9	5,0
9,08	0,79	8,0	5,9	5,0
9,10	0,80	8,0	5,9	5,0
9,13	0,81	8,0	5,9	5,0
9,15	0,80	8,0	5,9	5,0
9,18	0,80	8,0	5,9	5,0
9,20	0,80	8,0	5,9	5,0
9,23	0,81	8,0	5,9	5,0
9,25	0,80	8,0	5,9	5,0
9,27	0,80	8,0	5,9	5,0
9,30	0,81	8,0	5,9	5,0
9,32	0,82	8,0	5,9	5,0
9,35	0,81	8,0	5,9	5,0
9,37	0,81	8,0	5,9	5,0
9,40	0,82	8,0	5,9	5,0
9,42	0,82	8,0	5,9	5,0
9,45	0,82	8,0	5,9	5,0
9,47	0,81	8,0	5,9	5,0
9,49	0,81	8,0	5,9	5,0
9,52	0,81	8,0	5,9	5,0
9,54	0,82	8,0	5,9	5,0
9,57	0,82	8,0	5,9	5,0
9,59	0,81	8,0	5,9	5,0
9,62	0,82	8,0	5,9	5,0
9,64	0,82	8,0	5,9	5,0
9,67	0,82	8,0	5,9	5,0
9,69	0,82	8,0	5,9	5,0
9,71	0,82	8,0	5,9	5,0
9,74	0,83	8,0	5,9	5,0
9,76	0,83	8,0	5,9	5,0
9,79	0,82	8,0	5,9	5,0
9,81	0,82	8,0	5,9	5,0
9,84	0,83	8,0	5,9	5,0
9,86	0,83	8,0	5,9	5,0
9,89	0,83	8,0	5,9	5,0
9,91	0,83	8,0	5,9	5,0
9,93	0,84	8,0	5,9	5,0
9,96	0,84	8,0	5,9	5,0
9,98	0,83	8,0	5,9	5,0
10,01	0,84	8,0	5,9	5,0
10,03	0,85	8,0	5,9	5,0
10,06	0,84	8,0	5,9	5,0
10,08	0,84	8,0	5,9	5,0
10,10	0,85	8,0	5,9	5,0
10,13	0,85	8,0	5,9	5,0
10,15	0,86	8,0	5,9	5,0
10,18	0,86	8,0	5,9	5,0
10,20	0,85	8,0	5,9	5,0
10,23	0,86	8,0	5,9	5,0
10,25	0,87	8,0	5,9	5,0
10,28	0,87	8,0	5,9	5,0
10,30	0,86	8,0	5,9	5,0
10,32	0,86	8,0	5,9	5,0
10,35	0,87	8,0	5,9	5,0
10,37	0,87	8,0	5,9	5,0
10,40	0,86	8,0	5,9	5,0
10,42	0,86	8,0	5,9	5,0
10,45	0,87	8,0	5,9	5,0
10,47	0,88	8,0	5,9	5,0
10,50	0,87	8,0	5,9	5,0
10,52	0,87	8,0	5,9	5,0
10,54	0,88	8,0	5,9	5,0
10,57	0,88	8,0	5,9	5,0
10,59	0,87	8,0	5,9	5,0
10,62	0,88	8,0	5,9	5,0
10,64	0,89	8,0	5,9	5,0
10,67	0,89	8,0	5,9	5,0
10,69	0,88	8,0	5,9	5,0
10,72	0,89	8,0	5,9	5,0
10,74	0,90	8,0	5,9	5,0
10,76	0,89	8,0	5,9	5,0
10,79	0,89	8,0	5,9	5,0
10,81	0,89	8,0	5,9	5,0
10,84	0,90	8,0	5,9	5,0
10,86	0,90	8,0	5,9	5,0
10,89	0,89	8,0	5,9	5,0
10,91	0,89	8,0	5,9	5,0
10,94	0,90	8,0	5,9	5,0
10,96	0,90	8,0	5,9	5,0
10,98	0,90	8,0	5,9	5,0
11,01	0,90	8,0	5,9	5,0
11,03	0,91	8,0	5,9	5,0
11,06	0,90	8,0	5,9	5,0
11,08	0,91	8,0	5,9	5,0
11,11	0,91	8,0	5,9	5,0
11,13	0,91	8,0	5,9	5,0
11,15	0,91	8,0	5,9	5,0
11,18	0,90	8,0	5,9	5,0
11,20	0,91	8,0	5,9	5,0
11,23	0,92	8,0	5,9	5,0
11,25	0,91	8,0	5,9	5,0
11,28	0,91	8,0	5,9	5,0
11,30	0,91	8,0	5,9	5,0
11,33	0,92	8,0	5,9	5,0
11,35	0,91	8,0	5,9	5,0
11,37	0,91	8,0	5,9	5,0
11,40	0,92	8,0	5,9	5,0
11,42	0,92	8,0	5,9	5,0
11,45	0,91	8,0	5,9	5,0
11,47	0,92	8,0	5,9	5,0
11,50	0,93	8,0	5,9	5,0
11,52	0,93	8,0	5,9	5,0
11,55	0,92	8,0	5,9	5,0
11,57	0,92	8,0	5,9	5,0
11,59	0,93	8,0	5,9	5,0
11,62	0,93	8,0	5,9	5,0
11,64	0,92	8,0	5,9	5,0
11,67	0,92	8,0	5,9	5,0
11,69	0,93	8,0	5,9	5,0
11,72	0,93	8,0	5,9	5,0
11,74	0,92	8,0	5,9	5,0
11,77	0,92	8,0	5,9	5,0
11,79	0,94	8,0	5,9	5,0
11,81	0,94	8,0	5,9	5,0
11,84	0,92	8,0	5,9	5,0
11,86	0,93	8,0	5,9	5,0
11,89	0,94	8,0	5,9	5,0
11,91	0,94	8,0	5,9	5,0
11,94	0,95	8,0	5,9	5,0
11,96	0,94	8,0	5,9	5,0
11,99	0,94	8,0	5,9	5,0
12,01	0,95	8,0	5,9	5,0
12,03	0,95	8,0	5,9	5,0
12,06	0,95	8,0	5,9	5,0
12,08	0,95	8,0	5,9	5,0
12,11	0,96	8,0	5,9	5,0
12,13	0,95	8,0	5,9	5,0
12,16	0,95	8,0	5,9	5,0
12,18	0,95	8,0	5,9	5,0
12,21	0,96	8,0	5,9	5,0
12,23	0,96	8,0	5,9	5,0
12,25	0,96	8,0	5,9	5,0
12,28	0,96	8,0	5,9	5,0
12,30	0,97	8,0	5,9	5,0
12,33	0,96	8,0	5,9	5,0
12,35	0,96	8,0	5,9	5,0
12,38	0,96	8,0	5,9	5,0
12,40	0,96	8,0	5,9	5,0
12,42	0,97	8,0	5,9	5,0
12,45	0,96	8,0	5,9	5,0
12,47	0,96	8,0	5,9	5,0
12,50	0,97	8,0	5,9	5,0
12,52	0,97	8,0	5,9	5,0
12,55	0,96	8,0	5,9	5,0
12,57	0,96	8,0	5,9	5,0
12,60	0,96	8,0	5,9	5,0
12,62	0,96	8,0	5,9	5,0
12,64	0,97	8,0	5,9	5,0
12,67	0,97	8,0	5,9	5,0
12,69	0,96	8,0	5,9	5,0
12,72	0,97	8,0	5,9	5,0
12,74	0,97	8,0	5,9	5,0
12,77	0,97	8,0	5,9	5,0
12,79	0,96	8,0	5,9	5,0
12,82	0,97	8,0	5,9	5,0
12,84	0,97	8,0	5,9	5,0
12,86	0,97	8,0	5,9	5,0
12,89	0,96	8,0	5,9	5,0
12,91	0,97	8,0	5,9	5,0
12,94	0,97	8,0	5,9	5,0
12,96	0,97	8,0	5,9	5,0
12,99	0,97	8,0	5,9	5,0
13,01	0,97	8,0	5,9	5,0
13,04	0,97	8,0	5,9	5,0
13,06	0,96	8,0	5,9	5,0
13,08	0,96	8,0	5,9	5,0
13,11	0,97	8,0	5,9	5,0
13,13	0,97	8,0	5,9	5,0
13,16	0,96	8,0	5,9	5,0
13,18	0,96	8,0	5,9	5,0
13,21	0,96	8,0	5,9	5,0
13,23	0,96	8,0	5,9	5,0
13,26	0,95	8,0	5,9	5,0
13,28	0,94	8,0	5,9	5,0
13,30	0,95	8,0	5,9	5,0
13,33	0,94	8,0	5,9	5,0
13,35	0,93	8,0	5,9	5,0
13,38	0,93	8,0	5,9	5,0
13,40	0,94	8,0	5,9	5,0
13,43	0,93	8,0	5,9	5,0
13,45	0,92	8,0	5,9	5,0
13,47	0,91	8,0	5,9	5,0
13,50	0,92	8,0	5,9	5,0
13,52	0,91	8,0	5,9	5,0
13,55	0,89	8,0	5,9	5,0
13,57	0,89	8,0	5,9	5,0
13,60	0,89	8,0	5,9	5,0
13,62	0,88	8,0	5,9	5,0
13,65	0,87	8,0	5,9	5,0
13,67	0,86	8,0	5,9	5,0
13,69	0,87	8,0	5,9	5,0
13,72	0,86	8,0	5,9	5,0
13,74	0,84	8,0	5,9	5,0
13,77	0,83	8,0	5,9	5,0
13,79	0,83	8,0	5,9	5,0
13,82	0,82	8,0	5,9	5,0
13,84	0,81	8,0	5,9	5,0
13,87	0,80	8,0	5,9	5,0
13,89	0,80	8,0	5,9	5,0
13,91	0,79	8,0	5,9	5,0
13,94	0,77	8,0	5,9	5,0
13,96	0,77	8,0	5,9	5,0
13,99	0,77	8,0	5,9	5,0
14,01	0,75	8,0	5,9	5,0
14,04	0,73	8,0	5,9	5,0
14,06	0,73	8,0	5,9	5,0
14,09	0,73	8,0	5,9	5,0
14,11	0,71	8,0	5,9	5,0
14,13	0,69	8,0	5,9	5,0
14,16	0,69	8,0	5,9	5,0
14,18	0,69	8,0	5,9	5,0
14,21	0,68	8,0	5,9	5,0
14,23	0,66	8,0	5,9	5,0
14,26	0,65	8,0	5,9	5,0
14,28	0,65	8,0	5,9	5,0
14,31	0,63	8,0	5,9	5,0
14,33	0,61	8,0	5,9	5,0
14,35	0,60	8,0	5,9	5,0
14,38	0,59	8,0	5,9	5,0
14,40	0,59	8,0	5,9	5,0
14,43	0,57	8,0	5,9	5,0
14,45	0,55	8,0	5,9	5,0
14,48	0,54	8,0	5,9	5,0
14,50	0,54	8,0	5,9	5,0
14,52	0,52	8,0	5,9	5,0
14,55	0,50	8,0	5,9	5,0
14,57	0,50	8,0	5,9	5,0
14,60	0,49	8,0	5,9	5,0
14,62	0,48	8,0	5,9	5,0
14,65	0,46	8,0	5,9	5,0
14,67	0,45	8,0	5,9	5,0
14,70	0,44	8,0	5,9	5,0
14,72	0,43	8,0	5,9	5,0
14,74	0,41	8,0	5,9	5,0
14,77	0,40	8,0	5,9	5,0
14,79	0,39	8,0	5,9	5,0
14,82	0,38	8,0	5,9	5,0
14,84	0,36	8,0	5,9	5,0
14,87	0,35	8,0	5,9	5,0
14,89	0,34	8,0	5,9	5,0
14,92	0,33	8,0	5,9	5,0
14,94	0,31	8,0	5,9	5,0
14,96	0,30	8,0	5,9	5,0
14,99	0,30	8,0	5,9	5,0
15,01	0,29	8,0	5,9	5,0
15,04	0,28	8,0	5,9	5,0
15,06	0,26	8,0	5,9	5,0
15,09	0,25	8,0	5,9	5,0
15,11	0,25	8,0	5,9	5,0
15,14	0,24	8,0	5,9	5,0
15,16	0,22	8,0	5,9	5,0
15,18	0,21	8,0	5,9	5,0
15,21	0,20	8,0	5,9	5,0
15,23	0,20	8,0	5,9	5,0
15,26	0,18	8,0	5,9	5,0
15,28	0,17	8,0	5,9	5,0
15,31	0,17	8,0	5,9	5,0
15,33	0,17	8,0	5,9	5,0
15,36	0,15	8,0	5,9	5,0
15,38	0,14	8,0	5,9	5,0
15,40	0,14	8,0	5,9	5,0
15,43	0,13	8,0	5,9	5,0
15,45	0,12	8,0	5,9	5,0
15,48	0,11	8,0	5,9	5,0
15,50	0,11	8,0	5,9	5,0
15,53	0,11	8,0	5,9	5,0
15,55	0,10	8,0	5,9	5,0
15,57	0,09	8,0	5,9	5,0
15,60	0,09	8,0	5,9	5,0
15,62	0,09	8,0	5,9	5,0
15,65	0,08	8,0	5,9	5,0
15,67	0,07	8,0	5,9	5,0
15,70	0,07	8,0	5,9	5,0
15,72	0,07	8,0	5,9	5,0
15,75	0,06	8,0	5,9	5,0
15,77	0,06	8,0	5,9	5,0
15,79	0,06	8,0	5,9	5,0
15,82	0,06	8,0	5,9	5,0
15,84	0,05	8,0	5,9	5,0
15,87	0,04	8,0	5,9	5,0
15,89	0,04	8,0	5,9	5,0
15,92	0,04	8,0	5,9	5,0
15,94	0,03	8,0	5,9	5,0
15,97	0,03	8,0	5,9	5,0
15,99	0,03	8,0	5,9	5,0
16,01	0,03	8,0	5,9	5,0
16,04	0,02	8,0	5,9	5,0
16,06	0,02	8,0	5,9	5,0
16,09	0,02	8,0	5,9	5,0
16,11	0,02	8,0	5,9	5,0
16,14	0,02	8,0	5,9	5,0
16,16	0,02	8,0	5,9	5,0
16,19	0,02	8,0	5,9	5,0
16,21	0,02	8,0	5,9	5,0
16,23	0,01	8,0	5,9	5,0
16,26	0,01	8,0	5,9	5,0
16,28	0,01	8,0	5,9	5,0
16,31	0,01	8,0	5,9	5,0
16,33	0,01	8,0	5,9	5,0
16,36	0,01	8,0	5,9	5,0
16,38	0,01	8,0	5,9	5,0
16,41	0,01	8,0	5,9	5,0
16,43	0,01	8,0	5,9	5,0
16,45	0,01	8,0	5,9	5,0
16,48	0,01	8,0	5,9	5,0
16,50	0,01	8,0	5,9	5,0
16,53	0,01	8,0	5,9	5,0
16,55	0,01	8,0	5,9	5,0
16,58	0,01	8,0	5,9	5,0
16,60	0,01	8,0	5,9	5,0
16,63	0,01	8,0	5,9	5,0
16,65	0,01	8,0	5,9	5,0
16,67	0,01	8,0	5,9	5,0
16,70	0,01	8,0	5,9	5,0
16,72	0,01	8,0	5,9	5,0
16,75	0,01	8,0	5,9	5,0
16,77	0,01	8,0	5,9	5,0
16,80	0,01	8,0	5,9	5,0
16,82	0,01	8,0	5,9	5,0
16,84	0,01	8,0	5,9	5,0
16,87	0,01	8,0	5,9	5,0
16,89	0,01	8,0	5,9	5,0
16,92	0,01	8,0	5,9	5,0
16,94	0,01	8,0	5,9	5,0
16,97	0,01	8,0	5,9	5,0
