Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
U1/V	IA/nA	U2/V	U3/V	UH/V

0,02	0,16	7,0	5,9	7,0
0,04	0,16	7,0	5,9	7,0
0,07	0,15	7,0	5,9	7,0
0,09	0,13	7,0	5,9	7,0
0,12	0,13	7,0	5,9	7,0
0,14	0,14	7,0	5,9	7,0
0,17	0,12	7,0	5,9	7,0
0,19	0,11	7,0	5,9	7,0
0,21	0,10	7,0	5,9	7,0
0,24	0,12	7,0	5,9	7,0
0,26	0,12	7,0	5,9	7,0
0,29	0,11	7,0	5,9	7,0
0,31	0,10	7,0	5,9	7,0
0,34	0,12	7,0	5,9	7,0
0,36	0,12	7,0	5,9	7,0
0,39	0,12	7,0	5,9	7,0
0,41	0,11	7,0	5,9	7,0
0,43	0,13	7,0	5,9	7,0
0,46	0,13	7,0	5,9	7,0
0,48	0,12	7,0	5,9	7,0
0,51	0,11	7,0	5,9	7,0
0,53	0,13	7,0	5,9	7,0
0,56	0,13	7,0	5,9	7,0
0,58	0,12	7,0	5,9	7,0
0,61	0,12	7,0	5,9	7,0
0,63	0,14	7,0	5,9	7,0
0,65	0,14	7,0	5,9	7,0
0,68	0,13	7,0	5,9	7,0
0,70	0,12	7,0	5,9	7,0
0,73	0,14	7,0	5,9	7,0
0,75	0,14	7,0	5,9	7,0
0,78	0,12	7,0	5,9	7,0
0,80	0,12	7,0	5,9	7,0
0,83	0,13	7,0	5,9	7,0
0,85	0,13	7,0	5,9	7,0
0,87	0,12	7,0	5,9	7,0
0,90	0,12	7,0	5,9	7,0
0,92	0,12	7,0	5,9	7,0
0,95	0,13	7,0	5,9	7,0
0,97	0,11	7,0	5,9	7,0
1,00	0,09	7,0	5,9	7,0
1,02	0,10	7,0	5,9	7,0
1,05	0,10	7,0	5,9	7,0
1,07	0,09	7,0	5,9	7,0
1,09	0,09	7,0	5,9	7,0
1,12	0,10	7,0	5,9	7,0
1,14	0,10	7,0	5,9	7,0
1,17	0,09	7,0	5,9	7,0
1,19	0,09	7,0	5,9	7,0
1,22	0,09	7,0	5,9	7,0
1,24	0,09	7,0	5,9	7,0
1,26	0,08	7,0	5,9	7,0
1,29	0,09	7,0	5,9	7,0
1,31	0,09	7,0	5,9	7,0
1,34	0,09	7,0	5,9	7,0
1,36	0,08	7,0	5,9	7,0
1,39	0,09	7,0	5,9	7,0
1,41	0,09	7,0	5,9	7,0
1,44	0,09	7,0	5,9	7,0
1,46	0,08	7,0	5,9	7,0
1,48	0,09	7,0	5,9	7,0
1,51	0,09	7,0	5,9	7,0
1,53	0,09	7,0	5,9	7,0
1,56	0,08	7,0	5,9	7,0
1,58	0,09	7,0	5,9	7,0
1,61	0,09	7,0	5,9	7,0
1,63	0,09	7,0	5,9	7,0
1,66	0,07	7,0	5,9	7,0
1,68	0,09	7,0	5,9	7,0
1,70	0,09	7,0	5,9	7,0
1,73	0,09	7,0	5,9	7,0
1,75	0,07	7,0	5,9	7,0
1,78	0,09	7,0	5,9	7,0
1,80	0,09	7,0	5,9	7,0
1,83	0,09	7,0	5,9	7,0
1,85	0,09	7,0	5,9	7,0
1,88	0,10	7,0	5,9	7,0
1,90	0,10	7,0	5,9	7,0
1,92	0,10	7,0	5,9	7,0
1,95	0,10	7,0	5,9	7,0
1,97	0,11	7,0	5,9	7,0
2,00	0,11	7,0	5,9	7,0
2,02	0,11	7,0	5,9	7,0
2,05	0,11	7,0	5,9	7,0
2,07	0,13	7,0	5,9	7,0
2,10	0,13	7,0	5,9	7,0
2,12	0,12	7,0	5,9	7,0
2,14	0,12	7,0	5,9	7,0
2,17	0,13	7,0	5,9	7,0
2,19	0,13	7,0	5,9	7,0
2,22	0,11	7,0	5,9	7,0
2,24	0,11	7,0	5,9	7,0
2,27	0,13	7,0	5,9	7,0
2,29	0,13	7,0	5,9	7,0
2,31	0,14	7,0	5,9	7,0
2,34	0,14	7,0	5,9	7,0
2,36	0,14	7,0	5,9	7,0
2,39	0,14	7,0	5,9	7,0
2,41	0,14	7,0	5,9	7,0
2,44	0,14	7,0	5,9	7,0
2,46	0,14	7,0	5,9	7,0
2,49	0,14	7,0	5,9	7,0
2,51	0,14	7,0	5,9	7,0
2,53	0,14	7,0	5,9	7,0
2,56	0,14	7,0	5,9	7,0
2,58	0,14	7,0	5,9	7,0
2,61	0,14	7,0	5,9	7,0
2,63	0,13	7,0	5,9	7,0
2,66	0,13	7,0	5,9	7,0
2,68	0,12	7,0	5,9	7,0
2,71	0,11	7,0	5,9	7,0
2,73	0,13	7,0	5,9	7,0
2,75	0,13	7,0	5,9	7,0
2,78	0,12	7,0	5,9	7,0
2,80	0,13	7,0	5,9	7,0
2,83	0,16	7,0	5,9	7,0
2,85	0,17	7,0	5,9	7,0
2,88	0,19	7,0	5,9	7,0
2,90	0,22	7,0	5,9	7,0
2,93	0,27	7,0	5,9	7,0
2,95	0,29	7,0	5,9	7,0
2,97	0,33	7,0	5,9	7,0
3,00	0,40	7,0	5,9	7,0
3,02	0,48	7,0	5,9	7,0
3,05	0,55	7,0	5,9	7,0
3,07	0,64	7,0	5,9	7,0
3,10	0,75	7,0	5,9	7,0
3,12	0,88	7,0	5,9	7,0
3,15	0,99	7,0	5,9	7,0
3,17	1,13	7,0	5,9	7,0
3,19	1,31	7,0	5,9	7,0
3,22	1,49	7,0	5,9	7,0
3,24	1,65	7,0	5,9	7,0
3,27	1,84	7,0	5,9	7,0
3,29	2,04	7,0	5,9	7,0
3,32	2,26	7,0	5,9	7,0
3,34	2,46	7,0	5,9	7,0
3,36	2,68	7,0	5,9	7,0
3,39	2,92	7,0	5,9	7,0
3,41	3,16	7,0	5,9	7,0
3,44	3,38	7,0	5,9	7,0
3,46	3,62	7,0	5,9	7,0
3,49	3,89	7,0	5,9	7,0
3,51	4,15	7,0	5,9	7,0
3,54	4,39	7,0	5,9	7,0
3,56	4,64	7,0	5,9	7,0
3,58	4,92	7,0	5,9	7,0
3,61	5,17	7,0	5,9	7,0
3,63	5,38	7,0	5,9	7,0
3,66	5,63	7,0	5,9	7,0
3,68	5,90	7,0	5,9	7,0
3,71	6,16	7,0	5,9	7,0
3,73	6,37	7,0	5,9	7,0
3,76	6,61	7,0	5,9	7,0
3,78	6,87	7,0	5,9	7,0
3,80	7,10	7,0	5,9	7,0
3,83	7,32	7,0	5,9	7,0
3,85	7,54	7,0	5,9	7,0
3,88	7,78	7,0	5,9	7,0
3,90	7,98	7,0	5,9	7,0
3,93	8,15	7,0	5,9	7,0
3,95	8,34	7,0	5,9	7,0
3,98	8,57	7,0	5,9	7,0
4,00	8,76	7,0	5,9	7,0
4,02	8,94	7,0	5,9	7,0
4,05	9,13	7,0	5,9	7,0
4,07	9,32	7,0	5,9	7,0
4,10	9,51	7,0	5,9	7,0
4,12	9,66	7,0	5,9	7,0
4,15	9,85	7,0	5,9	7,0
4,17	10,04	7,0	5,9	7,0
4,20	10,20	7,0	5,9	7,0
4,22	10,35	7,0	5,9	7,0
4,24	10,52	7,0	5,9	7,0
4,27	10,69	7,0	5,9	7,0
4,29	10,83	7,0	5,9	7,0
4,32	10,98	7,0	5,9	7,0
4,34	11,15	7,0	5,9	7,0
4,37	11,31	7,0	5,9	7,0
4,39	11,44	7,0	5,9	7,0
4,42	11,57	7,0	5,9	7,0
4,44	11,72	7,0	5,9	7,0
4,46	11,88	7,0	5,9	7,0
4,49	12,00	7,0	5,9	7,0
4,51	12,13	7,0	5,9	7,0
4,54	12,29	7,0	5,9	7,0
4,56	12,43	7,0	5,9	7,0
4,59	12,53	7,0	5,9	7,0
4,61	12,66	7,0	5,9	7,0
4,63	12,79	7,0	5,9	7,0
4,66	12,93	7,0	5,9	7,0
4,68	13,03	7,0	5,9	7,0
4,71	13,15	7,0	5,9	7,0
4,73	13,28	7,0	5,9	7,0
4,76	13,41	7,0	5,9	7,0
4,78	13,54	7,0	5,9	7,0
4,81	13,67	7,0	5,9	7,0
4,83	13,79	7,0	5,9	7,0
4,85	13,91	7,0	5,9	7,0
4,88	14,04	7,0	5,9	7,0
4,90	14,15	7,0	5,9	7,0
4,93	14,25	7,0	5,9	7,0
4,95	14,37	7,0	5,9	7,0
4,98	14,49	7,0	5,9	7,0
5,00	14,60	7,0	5,9	7,0
5,03	14,71	7,0	5,9	7,0
5,05	14,83	7,0	5,9	7,0
5,07	14,96	7,0	5,9	7,0
5,10	15,08	7,0	5,9	7,0
5,12	15,18	7,0	5,9	7,0
5,15	15,26	7,0	5,9	7,0
5,17	15,38	7,0	5,9	7,0
5,20	15,52	7,0	5,9	7,0
5,22	15,61	7,0	5,9	7,0
5,25	15,69	7,0	5,9	7,0
5,27	15,82	7,0	5,9	7,0
5,29	15,95	7,0	5,9	7,0
5,32	16,04	7,0	5,9	7,0
5,34	16,12	7,0	5,9	7,0
5,37	16,23	7,0	5,9	7,0
5,39	16,37	7,0	5,9	7,0
5,42	16,46	7,0	5,9	7,0
5,44	16,54	7,0	5,9	7,0
5,47	16,66	7,0	5,9	7,0
5,49	16,80	7,0	5,9	7,0
5,51	16,89	7,0	5,9	7,0
5,54	16,96	7,0	5,9	7,0
5,56	17,08	7,0	5,9	7,0
5,59	17,21	7,0	5,9	7,0
5,61	17,30	7,0	5,9	7,0
5,64	17,37	7,0	5,9	7,0
5,66	17,49	7,0	5,9	7,0
5,68	17,63	7,0	5,9	7,0
5,71	17,72	7,0	5,9	7,0
5,73	17,80	7,0	5,9	7,0
5,76	17,92	7,0	5,9	7,0
5,78	18,05	7,0	5,9	7,0
5,81	18,13	7,0	5,9	7,0
5,83	18,21	7,0	5,9	7,0
5,86	18,33	7,0	5,9	7,0
5,88	18,45	7,0	5,9	7,0
5,90	18,53	7,0	5,9	7,0
5,93	18,62	7,0	5,9	7,0
5,95	18,74	7,0	5,9	7,0
5,98	18,85	7,0	5,9	7,0
6,00	18,94	7,0	5,9	7,0
6,03	19,03	7,0	5,9	7,0
6,05	19,15	7,0	5,9	7,0
6,08	19,27	7,0	5,9	7,0
6,10	19,35	7,0	5,9	7,0
6,12	19,44	7,0	5,9	7,0
6,15	19,57	7,0	5,9	7,0
6,17	19,69	7,0	5,9	7,0
6,20	19,78	7,0	5,9	7,0
6,22	19,87	7,0	5,9	7,0
6,25	20,02	7,0	5,9	7,0
6,27	20,13	7,0	5,9	7,0
6,30	20,19	7,0	5,9	7,0
6,32	20,28	7,0	5,9	7,0
6,34	20,41	7,0	5,9	7,0
6,37	20,52	7,0	5,9	7,0
6,39	20,59	7,0	5,9	7,0
6,42	20,70	7,0	5,9	7,0
6,44	20,84	7,0	5,9	7,0
