Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	35,67	3,0	5,9	7,0
6,49	35,70	3,0	5,9	7,0
6,52	35,77	3,0	5,9	7,0
6,54	35,87	3,0	5,9	7,0
6,56	35,94	3,0	5,9	7,0
6,59	35,97	3,0	5,9	7,0
6,61	36,03	3,0	5,9	7,0
6,64	36,13	3,0	5,9	7,0
6,66	36,19	3,0	5,9	7,0
6,69	36,20	3,0	5,9	7,0
6,71	36,28	3,0	5,9	7,0
6,73	36,39	3,0	5,9	7,0
6,76	36,45	3,0	5,9	7,0
6,78	36,48	3,0	5,9	7,0
6,81	36,55	3,0	5,9	7,0
6,83	36,66	3,0	5,9	7,0
6,86	36,72	3,0	5,9	7,0
6,88	36,73	3,0	5,9	7,0
6,91	36,79	3,0	5,9	7,0
6,93	36,90	3,0	5,9	7,0
6,95	36,95	3,0	5,9	7,0
6,98	36,96	3,0	5,9	7,0
7,00	37,03	3,0	5,9	7,0
7,03	37,14	3,0	5,9	7,0
7,05	37,20	3,0	5,9	7,0
7,08	37,20	3,0	5,9	7,0
7,10	37,29	3,0	5,9	7,0
7,13	37,40	3,0	5,9	7,0
7,15	37,44	3,0	5,9	7,0
7,17	37,49	3,0	5,9	7,0
7,20	37,54	3,0	5,9	7,0
7,22	37,60	3,0	5,9	7,0
7,25	37,66	3,0	5,9	7,0
7,27	37,72	3,0	5,9	7,0
7,30	37,77	3,0	5,9	7,0
7,32	37,82	3,0	5,9	7,0
7,35	37,90	3,0	5,9	7,0
7,37	37,96	3,0	5,9	7,0
7,39	38,03	3,0	5,9	7,0
7,42	38,07	3,0	5,9	7,0
7,44	38,15	3,0	5,9	7,0
7,47	38,20	3,0	5,9	7,0
7,49	38,26	3,0	5,9	7,0
7,52	38,30	3,0	5,9	7,0
7,54	38,34	3,0	5,9	7,0
7,57	38,42	3,0	5,9	7,0
7,59	38,52	3,0	5,9	7,0
7,61	38,57	3,0	5,9	7,0
7,64	38,59	3,0	5,9	7,0
7,66	38,68	3,0	5,9	7,0
7,69	38,76	3,0	5,9	7,0
7,71	38,78	3,0	5,9	7,0
7,74	38,80	3,0	5,9	7,0
7,76	38,88	3,0	5,9	7,0
7,78	38,97	3,0	5,9	7,0
7,81	39,00	3,0	5,9	7,0
7,83	39,03	3,0	5,9	7,0
7,86	39,12	3,0	5,9	7,0
7,88	39,20	3,0	5,9	7,0
7,91	39,22	3,0	5,9	7,0
7,93	39,26	3,0	5,9	7,0
7,96	39,33	3,0	5,9	7,0
7,98	39,41	3,0	5,9	7,0
8,00	39,41	3,0	5,9	7,0
8,03	39,45	3,0	5,9	7,0
8,05	39,56	3,0	5,9	7,0
8,08	39,63	3,0	5,9	7,0
8,10	39,66	3,0	5,9	7,0
8,13	39,71	3,0	5,9	7,0
8,15	39,81	3,0	5,9	7,0
8,18	39,88	3,0	5,9	7,0
8,20	39,90	3,0	5,9	7,0
8,22	39,94	3,0	5,9	7,0
8,25	40,04	3,0	5,9	7,0
8,27	40,10	3,0	5,9	7,0
8,30	40,10	3,0	5,9	7,0
8,32	40,15	3,0	5,9	7,0
8,35	40,24	3,0	5,9	7,0
8,37	40,31	3,0	5,9	7,0
8,40	40,31	3,0	5,9	7,0
8,42	40,36	3,0	5,9	7,0
8,44	40,46	3,0	5,9	7,0
8,47	40,50	3,0	5,9	7,0
8,49	40,51	3,0	5,9	7,0
8,52	40,57	3,0	5,9	7,0
8,54	40,67	3,0	5,9	7,0
8,57	40,72	3,0	5,9	7,0
8,59	40,73	3,0	5,9	7,0
8,62	40,80	3,0	5,9	7,0
8,64	40,90	3,0	5,9	7,0
8,66	40,94	3,0	5,9	7,0
8,69	40,94	3,0	5,9	7,0
8,71	41,01	3,0	5,9	7,0
8,74	41,10	3,0	5,9	7,0
8,76	41,14	3,0	5,9	7,0
8,79	41,14	3,0	5,9	7,0
8,81	41,21	3,0	5,9	7,0
8,84	41,31	3,0	5,9	7,0
8,86	41,33	3,0	5,9	7,0
8,88	41,33	3,0	5,9	7,0
8,91	41,39	3,0	5,9	7,0
8,93	41,48	3,0	5,9	7,0
8,96	41,52	3,0	5,9	7,0
8,98	41,50	3,0	5,9	7,0
9,01	41,56	3,0	5,9	7,0
9,03	41,65	3,0	5,9	7,0
9,05	41,69	3,0	5,9	7,0
9,08	41,71	3,0	5,9	7,0
9,10	41,78	3,0	5,9	7,0
9,13	41,87	3,0	5,9	7,0
9,15	41,90	3,0	5,9	7,0
9,18	41,90	3,0	5,9	7,0
9,20	41,99	3,0	5,9	7,0
9,23	42,08	3,0	5,9	7,0
9,25	42,10	3,0	5,9	7,0
9,27	42,10	3,0	5,9	7,0
9,30	42,18	3,0	5,9	7,0
9,32	42,25	3,0	5,9	7,0
9,35	42,28	3,0	5,9	7,0
9,37	42,30	3,0	5,9	7,0
9,40	42,39	3,0	5,9	7,0
9,42	42,46	3,0	5,9	7,0
9,45	42,47	3,0	5,9	7,0
9,47	42,49	3,0	5,9	7,0
9,49	42,56	3,0	5,9	7,0
9,52	42,65	3,0	5,9	7,0
9,54	42,66	3,0	5,9	7,0
9,57	42,67	3,0	5,9	7,0
9,59	42,77	3,0	5,9	7,0
9,62	42,81	3,0	5,9	7,0
9,64	42,87	3,0	5,9	7,0
9,67	42,91	3,0	5,9	7,0
9,69	42,94	3,0	5,9	7,0
9,71	42,99	3,0	5,9	7,0
9,74	43,06	3,0	5,9	7,0
9,76	43,10	3,0	5,9	7,0
9,79	43,14	3,0	5,9	7,0
9,81	43,21	3,0	5,9	7,0
9,84	43,26	3,0	5,9	7,0
9,86	43,30	3,0	5,9	7,0
9,89	43,32	3,0	5,9	7,0
9,91	43,39	3,0	5,9	7,0
9,93	43,45	3,0	5,9	7,0
9,96	43,49	3,0	5,9	7,0
9,98	43,55	3,0	5,9	7,0
10,01	43,57	3,0	5,9	7,0
10,03	43,63	3,0	5,9	7,0
10,06	43,71	3,0	5,9	7,0
10,08	43,76	3,0	5,9	7,0
10,10	43,77	3,0	5,9	7,0
10,13	43,82	3,0	5,9	7,0
10,15	43,91	3,0	5,9	7,0
10,18	43,94	3,0	5,9	7,0
10,20	43,94	3,0	5,9	7,0
10,23	44,01	3,0	5,9	7,0
10,25	44,10	3,0	5,9	7,0
10,28	44,13	3,0	5,9	7,0
10,30	44,12	3,0	5,9	7,0
10,32	44,18	3,0	5,9	7,0
10,35	44,27	3,0	5,9	7,0
10,37	44,30	3,0	5,9	7,0
10,40	44,30	3,0	5,9	7,0
10,42	44,37	3,0	5,9	7,0
10,45	44,46	3,0	5,9	7,0
10,47	44,49	3,0	5,9	7,0
10,50	44,49	3,0	5,9	7,0
10,52	44,56	3,0	5,9	7,0
10,54	44,67	3,0	5,9	7,0
10,57	44,72	3,0	5,9	7,0
10,59	44,72	3,0	5,9	7,0
10,62	44,78	3,0	5,9	7,0
10,64	44,88	3,0	5,9	7,0
10,67	44,93	3,0	5,9	7,0
10,69	44,93	3,0	5,9	7,0
10,72	45,02	3,0	5,9	7,0
10,74	45,12	3,0	5,9	7,0
10,76	45,13	3,0	5,9	7,0
10,79	45,13	3,0	5,9	7,0
10,81	45,22	3,0	5,9	7,0
10,84	45,30	3,0	5,9	7,0
10,86	45,34	3,0	5,9	7,0
10,89	45,34	3,0	5,9	7,0
10,91	45,41	3,0	5,9	7,0
10,94	45,49	3,0	5,9	7,0
10,96	45,52	3,0	5,9	7,0
10,98	45,56	3,0	5,9	7,0
11,01	45,65	3,0	5,9	7,0
11,03	45,75	3,0	5,9	7,0
11,06	45,77	3,0	5,9	7,0
11,08	45,78	3,0	5,9	7,0
11,11	45,89	3,0	5,9	7,0
11,13	45,99	3,0	5,9	7,0
11,15	46,01	3,0	5,9	7,0
11,18	46,04	3,0	5,9	7,0
11,20	46,15	3,0	5,9	7,0
11,23	46,25	3,0	5,9	7,0
11,25	46,30	3,0	5,9	7,0
11,28	46,34	3,0	5,9	7,0
11,30	46,44	3,0	5,9	7,0
11,33	46,53	3,0	5,9	7,0
11,35	46,55	3,0	5,9	7,0
11,37	46,60	3,0	5,9	7,0
11,40	46,70	3,0	5,9	7,0
11,42	46,80	3,0	5,9	7,0
11,45	46,84	3,0	5,9	7,0
11,47	46,90	3,0	5,9	7,0
11,50	47,01	3,0	5,9	7,0
11,52	47,09	3,0	5,9	7,0
11,55	47,11	3,0	5,9	7,0
11,57	47,18	3,0	5,9	7,0
11,59	47,28	3,0	5,9	7,0
11,62	47,38	3,0	5,9	7,0
11,64	47,42	3,0	5,9	7,0
11,67	47,50	3,0	5,9	7,0
11,69	47,61	3,0	5,9	7,0
11,72	47,70	3,0	5,9	7,0
11,74	47,74	3,0	5,9	7,0
11,77	47,80	3,0	5,9	7,0
11,79	47,91	3,0	5,9	7,0
11,81	47,98	3,0	5,9	7,0
11,84	48,01	3,0	5,9	7,0
11,86	48,10	3,0	5,9	7,0
11,89	48,22	3,0	5,9	7,0
11,91	48,31	3,0	5,9	7,0
11,94	48,35	3,0	5,9	7,0
11,96	48,42	3,0	5,9	7,0
11,99	48,53	3,0	5,9	7,0
12,01	48,59	3,0	5,9	7,0
12,03	48,62	3,0	5,9	7,0
12,06	48,71	3,0	5,9	7,0
12,08	48,78	3,0	5,9	7,0
12,11	48,87	3,0	5,9	7,0
12,13	48,95	3,0	5,9	7,0
12,16	49,04	3,0	5,9	7,0
12,18	49,12	3,0	5,9	7,0
12,21	49,22	3,0	5,9	7,0
12,23	49,27	3,0	5,9	7,0
12,25	49,34	3,0	5,9	7,0
12,28	49,41	3,0	5,9	7,0
12,30	49,50	3,0	5,9	7,0
12,33	49,54	3,0	5,9	7,0
12,35	49,59	3,0	5,9	7,0
12,38	49,67	3,0	5,9	7,0
12,40	49,74	3,0	5,9	7,0
12,42	49,75	3,0	5,9	7,0
12,45	49,83	3,0	5,9	7,0
12,47	49,88	3,0	5,9	7,0
12,50	49,88	3,0	5,9	7,0
12,52	49,88	3,0	5,9	7,0
12,55	49,93	3,0	5,9	7,0
12,57	49,95	3,0	5,9	7,0
12,60	49,95	3,0	5,9	7,0
12,62	49,95	3,0	5,9	7,0
12,64	49,98	3,0	5,9	7,0
12,67	49,98	3,0	5,9	7,0
12,69	49,98	3,0	5,9	7,0
12,72	49,98	3,0	5,9	7,0
12,74	49,99	3,0	5,9	7,0
12,77	49,99	3,0	5,9	7,0
12,79	49,99	3,0	5,9	7,0
12,82	49,99	3,0	5,9	7,0
12,84	49,99	3,0	5,9	7,0
12,86	49,99	3,0	5,9	7,0
12,89	49,99	3,0	5,9	7,0
12,91	49,99	3,0	5,9	7,0
12,94	49,99	3,0	5,9	7,0
12,96	49,99	3,0	5,9	7,0
12,99	49,99	3,0	5,9	7,0
13,01	49,99	3,0	5,9	7,0
13,04	49,99	3,0	5,9	7,0
13,06	49,99	3,0	5,9	7,0
13,08	49,99	3,0	5,9	7,0
13,11	49,99	3,0	5,9	7,0
13,13	49,99	3,0	5,9	7,0
13,16	49,99	3,0	5,9	7,0
13,18	49,99	3,0	5,9	7,0
13,21	49,99	3,0	5,9	7,0
13,23	49,99	3,0	5,9	7,0
13,26	49,99	3,0	5,9	7,0
13,28	49,99	3,0	5,9	7,0
13,30	49,99	3,0	5,9	7,0
13,33	49,99	3,0	5,9	7,0
13,35	49,99	3,0	5,9	7,0
13,38	49,99	3,0	5,9	7,0
13,40	49,99	3,0	5,9	7,0
13,43	49,99	3,0	5,9	7,0
13,45	49,99	3,0	5,9	7,0
13,47	49,99	3,0	5,9	7,0
13,50	49,99	3,0	5,9	7,0
13,52	49,99	3,0	5,9	7,0
13,55	49,99	3,0	5,9	7,0
13,57	49,99	3,0	5,9	7,0
13,60	49,99	3,0	5,9	7,0
13,62	49,95	3,0	5,9	7,0
13,65	49,92	3,0	5,9	7,0
13,67	49,89	3,0	5,9	7,0
13,69	49,89	3,0	5,9	7,0
13,72	46,93	3,0	5,9	7,0
13,74	43,62	3,0	5,9	7,0
13,77	40,31	3,0	5,9	7,0
13,79	37,03	3,0	5,9	7,0
13,82	33,76	3,0	5,9	7,0
13,84	30,48	3,0	5,9	7,0
13,87	27,25	3,0	5,9	7,0
13,89	24,06	3,0	5,9	7,0
13,91	20,88	3,0	5,9	7,0
13,94	17,67	3,0	5,9	7,0
13,96	14,51	3,0	5,9	7,0
13,99	11,44	3,0	5,9	7,0
14,01	8,34	3,0	5,9	7,0
14,04	5,22	3,0	5,9	7,0
14,06	2,13	3,0	5,9	7,0
14,09	2,05	3,0	5,9	7,0
14,11	2,30	3,0	5,9	7,0
14,13	2,54	3,0	5,9	7,0
14,16	2,79	3,0	5,9	7,0
14,18	3,09	3,0	5,9	7,0
14,21	3,37	3,0	5,9	7,0
14,23	3,61	3,0	5,9	7,0
14,26	3,84	3,0	5,9	7,0
14,28	4,12	3,0	5,9	7,0
14,31	4,40	3,0	5,9	7,0
14,33	4,61	3,0	5,9	7,0
14,35	4,85	3,0	5,9	7,0
14,38	5,13	3,0	5,9	7,0
14,40	5,40	3,0	5,9	7,0
14,43	5,61	3,0	5,9	7,0
14,45	5,84	3,0	5,9	7,0
14,48	6,11	3,0	5,9	7,0
14,50	6,37	3,0	5,9	7,0
14,52	6,64	3,0	5,9	7,0
14,55	6,90	3,0	5,9	7,0
14,57	7,14	3,0	5,9	7,0
14,60	7,38	3,0	5,9	7,0
14,62	7,65	3,0	5,9	7,0
14,65	7,90	3,0	5,9	7,0
14,67	8,13	3,0	5,9	7,0
14,70	8,38	3,0	5,9	7,0
14,72	8,63	3,0	5,9	7,0
14,74	8,88	3,0	5,9	7,0
14,77	9,12	3,0	5,9	7,0
14,79	9,37	3,0	5,9	7,0
14,82	9,64	3,0	5,9	7,0
14,84	9,90	3,0	5,9	7,0
14,87	10,16	3,0	5,9	7,0
14,89	10,36	3,0	5,9	7,0
14,92	10,59	3,0	5,9	7,0
14,94	10,89	3,0	5,9	7,0
14,96	11,17	3,0	5,9	7,0
14,99	11,37	3,0	5,9	7,0
15,01	11,60	3,0	5,9	7,0
15,04	11,90	3,0	5,9	7,0
15,06	12,18	3,0	5,9	7,0
15,09	12,41	3,0	5,9	7,0
15,11	12,67	3,0	5,9	7,0
15,14	13,00	3,0	5,9	7,0
15,16	13,29	3,0	5,9	7,0
15,18	13,54	3,0	5,9	7,0
15,21	13,82	3,0	5,9	7,0
15,23	14,17	3,0	5,9	7,0
15,26	14,50	3,0	5,9	7,0
15,28	14,79	3,0	5,9	7,0
15,31	15,11	3,0	5,9	7,0
15,33	15,47	3,0	5,9	7,0
15,36	15,81	3,0	5,9	7,0
15,38	16,15	3,0	5,9	7,0
15,40	16,52	3,0	5,9	7,0
15,43	16,99	3,0	5,9	7,0
15,45	17,40	3,0	5,9	7,0
15,48	17,83	3,0	5,9	7,0
15,50	18,32	3,0	5,9	7,0
15,53	18,95	3,0	5,9	7,0
15,55	19,52	3,0	5,9	7,0
15,57	20,16	3,0	5,9	7,0
15,60	20,84	3,0	5,9	7,0
15,62	21,70	3,0	5,9	7,0
15,65	22,49	3,0	5,9	7,0
15,67	23,31	3,0	5,9	7,0
15,70	24,27	3,0	5,9	7,0
15,72	25,43	3,0	5,9	7,0
15,75	26,53	3,0	5,9	7,0
15,77	27,79	3,0	5,9	7,0
15,79	29,19	3,0	5,9	7,0
15,82	30,87	3,0	5,9	7,0
15,84	32,53	3,0	5,9	7,0
15,87	34,34	3,0	5,9	7,0
15,89	36,05	3,0	5,9	7,0
15,92	37,78	3,0	5,9	7,0
15,94	39,38	3,0	5,9	7,0
15,97	40,91	3,0	5,9	7,0
15,99	42,28	3,0	5,9	7,0
16,01	43,68	3,0	5,9	7,0
16,04	44,99	3,0	5,9	7,0
16,06	46,16	3,0	5,9	7,0
16,09	47,14	3,0	5,9	7,0
16,11	48,12	3,0	5,9	7,0
16,14	48,87	3,0	5,9	7,0
16,16	49,44	3,0	5,9	7,0
16,19	49,74	3,0	5,9	7,0
16,21	49,99	3,0	5,9	7,0
16,23	49,99	3,0	5,9	7,0
16,26	49,99	3,0	5,9	7,0
16,28	49,99	3,0	5,9	7,0
16,31	49,99	3,0	5,9	7,0
16,33	49,99	3,0	5,9	7,0
16,36	49,99	3,0	5,9	7,0
16,38	49,99	3,0	5,9	7,0
16,41	49,99	3,0	5,9	7,0
16,43	49,99	3,0	5,9	7,0
16,45	49,99	3,0	5,9	7,0
16,48	49,99	3,0	5,9	7,0
16,50	49,99	3,0	5,9	7,0
16,53	49,99	3,0	5,9	7,0
16,55	49,99	3,0	5,9	7,0
16,58	49,99	3,0	5,9	7,0
16,60	49,99	3,0	5,9	7,0
16,63	49,99	3,0	5,9	7,0
16,65	49,99	3,0	5,9	7,0
16,67	49,99	3,0	5,9	7,0
16,70	49,99	3,0	5,9	7,0
16,72	49,99	3,0	5,9	7,0
16,75	49,99	3,0	5,9	7,0
16,77	49,99	3,0	5,9	7,0
16,80	49,99	3,0	5,9	7,0
16,82	49,99	3,0	5,9	7,0
16,84	49,99	3,0	5,9	7,0
16,87	49,99	3,0	5,9	7,0
16,89	49,99	3,0	5,9	7,0
16,92	49,99	3,0	5,9	7,0
16,94	49,99	3,0	5,9	7,0
16,97	49,99	3,0	5,9	7,0
