Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	1,86	5,0	5,8	5,5
6,49	1,88	5,0	5,8	5,5
6,52	1,89	5,0	5,8	5,5
6,54	1,88	5,0	5,8	5,5
6,56	1,88	5,0	5,8	5,5
6,59	1,91	5,0	5,8	5,5
6,61	1,91	5,0	5,8	5,5
6,64	1,89	5,0	5,8	5,5
6,66	1,90	5,0	5,8	5,5
6,69	1,93	5,0	5,8	5,5
6,71	1,93	5,0	5,8	5,5
6,73	1,92	5,0	5,8	5,5
6,76	1,93	5,0	5,8	5,5
6,78	1,95	5,0	5,8	5,5
6,81	1,95	5,0	5,8	5,5
6,83	1,93	5,0	5,8	5,5
6,86	1,95	5,0	5,8	5,5
6,88	1,97	5,0	5,8	5,5
6,91	1,97	5,0	5,8	5,5
6,93	1,96	5,0	5,8	5,5
6,95	1,97	5,0	5,8	5,5
6,98	2,00	5,0	5,8	5,5
7,00	1,99	5,0	5,8	5,5
7,03	1,98	5,0	5,8	5,5
7,05	2,00	5,0	5,8	5,5
7,08	2,01	5,0	5,8	5,5
7,10	2,00	5,0	5,8	5,5
7,13	1,99	5,0	5,8	5,5
7,15	2,02	5,0	5,8	5,5
7,17	2,03	5,0	5,8	5,5
7,20	2,01	5,0	5,8	5,5
7,22	2,01	5,0	5,8	5,5
7,25	2,04	5,0	5,8	5,5
7,27	2,05	5,0	5,8	5,5
7,30	2,03	5,0	5,8	5,5
7,32	2,03	5,0	5,8	5,5
7,35	2,06	5,0	5,8	5,5
7,37	2,06	5,0	5,8	5,5
7,39	2,05	5,0	5,8	5,5
7,42	2,05	5,0	5,8	5,5
7,44	2,08	5,0	5,8	5,5
7,47	2,08	5,0	5,8	5,5
7,49	2,07	5,0	5,8	5,5
7,52	2,07	5,0	5,8	5,5
7,54	2,10	5,0	5,8	5,5
7,57	2,10	5,0	5,8	5,5
7,59	2,08	5,0	5,8	5,5
7,61	2,09	5,0	5,8	5,5
7,64	2,11	5,0	5,8	5,5
7,66	2,11	5,0	5,8	5,5
7,69	2,10	5,0	5,8	5,5
7,71	2,12	5,0	5,8	5,5
7,74	2,14	5,0	5,8	5,5
7,76	2,13	5,0	5,8	5,5
7,78	2,12	5,0	5,8	5,5
7,81	2,14	5,0	5,8	5,5
7,83	2,15	5,0	5,8	5,5
7,86	2,14	5,0	5,8	5,5
7,88	2,14	5,0	5,8	5,5
7,91	2,16	5,0	5,8	5,5
7,93	2,17	5,0	5,8	5,5
7,96	2,16	5,0	5,8	5,5
7,98	2,15	5,0	5,8	5,5
8,00	2,18	5,0	5,8	5,5
8,03	2,19	5,0	5,8	5,5
8,05	2,17	5,0	5,8	5,5
8,08	2,17	5,0	5,8	5,5
8,10	2,19	5,0	5,8	5,5
8,13	2,21	5,0	5,8	5,5
8,15	2,19	5,0	5,8	5,5
8,18	2,20	5,0	5,8	5,5
8,20	2,22	5,0	5,8	5,5
8,22	2,22	5,0	5,8	5,5
8,25	2,21	5,0	5,8	5,5
8,27	2,21	5,0	5,8	5,5
8,30	2,23	5,0	5,8	5,5
8,32	2,23	5,0	5,8	5,5
8,35	2,21	5,0	5,8	5,5
8,37	2,22	5,0	5,8	5,5
8,40	2,25	5,0	5,8	5,5
8,42	2,24	5,0	5,8	5,5
8,44	2,23	5,0	5,8	5,5
8,47	2,24	5,0	5,8	5,5
8,49	2,27	5,0	5,8	5,5
8,52	2,27	5,0	5,8	5,5
8,54	2,25	5,0	5,8	5,5
8,57	2,26	5,0	5,8	5,5
8,59	2,28	5,0	5,8	5,5
8,62	2,28	5,0	5,8	5,5
8,64	2,27	5,0	5,8	5,5
8,66	2,28	5,0	5,8	5,5
8,69	2,30	5,0	5,8	5,5
8,71	2,29	5,0	5,8	5,5
8,74	2,28	5,0	5,8	5,5
8,76	2,29	5,0	5,8	5,5
8,79	2,30	5,0	5,8	5,5
8,81	2,30	5,0	5,8	5,5
8,84	2,29	5,0	5,8	5,5
8,86	2,30	5,0	5,8	5,5
8,88	2,33	5,0	5,8	5,5
8,91	2,32	5,0	5,8	5,5
8,93	2,31	5,0	5,8	5,5
8,96	2,33	5,0	5,8	5,5
8,98	2,34	5,0	5,8	5,5
9,01	2,33	5,0	5,8	5,5
9,03	2,33	5,0	5,8	5,5
9,05	2,33	5,0	5,8	5,5
9,08	2,35	5,0	5,8	5,5
9,10	2,34	5,0	5,8	5,5
9,13	2,34	5,0	5,8	5,5
9,15	2,36	5,0	5,8	5,5
9,18	2,37	5,0	5,8	5,5
9,20	2,36	5,0	5,8	5,5
9,23	2,35	5,0	5,8	5,5
9,25	2,37	5,0	5,8	5,5
9,27	2,38	5,0	5,8	5,5
9,30	2,37	5,0	5,8	5,5
9,32	2,36	5,0	5,8	5,5
9,35	2,38	5,0	5,8	5,5
9,37	2,39	5,0	5,8	5,5
9,40	2,38	5,0	5,8	5,5
9,42	2,38	5,0	5,8	5,5
9,45	2,40	5,0	5,8	5,5
9,47	2,41	5,0	5,8	5,5
9,49	2,38	5,0	5,8	5,5
9,52	2,40	5,0	5,8	5,5
9,54	2,42	5,0	5,8	5,5
9,57	2,42	5,0	5,8	5,5
9,59	2,40	5,0	5,8	5,5
9,62	2,42	5,0	5,8	5,5
9,64	2,44	5,0	5,8	5,5
9,67	2,44	5,0	5,8	5,5
9,69	2,42	5,0	5,8	5,5
9,71	2,43	5,0	5,8	5,5
9,74	2,45	5,0	5,8	5,5
9,76	2,44	5,0	5,8	5,5
9,79	2,43	5,0	5,8	5,5
9,81	2,44	5,0	5,8	5,5
9,84	2,46	5,0	5,8	5,5
9,86	2,46	5,0	5,8	5,5
9,89	2,44	5,0	5,8	5,5
9,91	2,46	5,0	5,8	5,5
9,93	2,48	5,0	5,8	5,5
9,96	2,46	5,0	5,8	5,5
9,98	2,46	5,0	5,8	5,5
10,01	2,47	5,0	5,8	5,5
10,03	2,49	5,0	5,8	5,5
10,06	2,48	5,0	5,8	5,5
10,08	2,47	5,0	5,8	5,5
10,10	2,50	5,0	5,8	5,5
10,13	2,50	5,0	5,8	5,5
10,15	2,48	5,0	5,8	5,5
10,18	2,49	5,0	5,8	5,5
10,20	2,51	5,0	5,8	5,5
10,23	2,50	5,0	5,8	5,5
10,25	2,48	5,0	5,8	5,5
10,28	2,49	5,0	5,8	5,5
10,30	2,52	5,0	5,8	5,5
10,32	2,51	5,0	5,8	5,5
10,35	2,50	5,0	5,8	5,5
10,37	2,51	5,0	5,8	5,5
10,40	2,53	5,0	5,8	5,5
10,42	2,53	5,0	5,8	5,5
10,45	2,51	5,0	5,8	5,5
10,47	2,52	5,0	5,8	5,5
10,50	2,54	5,0	5,8	5,5
10,52	2,53	5,0	5,8	5,5
10,54	2,52	5,0	5,8	5,5
10,57	2,54	5,0	5,8	5,5
10,59	2,55	5,0	5,8	5,5
10,62	2,55	5,0	5,8	5,5
10,64	2,53	5,0	5,8	5,5
10,67	2,55	5,0	5,8	5,5
10,69	2,56	5,0	5,8	5,5
10,72	2,55	5,0	5,8	5,5
10,74	2,54	5,0	5,8	5,5
10,76	2,55	5,0	5,8	5,5
10,79	2,57	5,0	5,8	5,5
10,81	2,56	5,0	5,8	5,5
10,84	2,55	5,0	5,8	5,5
10,86	2,57	5,0	5,8	5,5
10,89	2,59	5,0	5,8	5,5
10,91	2,57	5,0	5,8	5,5
10,94	2,57	5,0	5,8	5,5
10,96	2,58	5,0	5,8	5,5
10,98	2,59	5,0	5,8	5,5
11,01	2,58	5,0	5,8	5,5
11,03	2,57	5,0	5,8	5,5
11,06	2,59	5,0	5,8	5,5
11,08	2,60	5,0	5,8	5,5
11,11	2,59	5,0	5,8	5,5
11,13	2,58	5,0	5,8	5,5
11,15	2,60	5,0	5,8	5,5
11,18	2,61	5,0	5,8	5,5
11,20	2,60	5,0	5,8	5,5
11,23	2,59	5,0	5,8	5,5
11,25	2,61	5,0	5,8	5,5
11,28	2,63	5,0	5,8	5,5
11,30	2,62	5,0	5,8	5,5
11,33	2,61	5,0	5,8	5,5
11,35	2,63	5,0	5,8	5,5
11,37	2,64	5,0	5,8	5,5
11,40	2,61	5,0	5,8	5,5
11,42	2,61	5,0	5,8	5,5
11,45	2,63	5,0	5,8	5,5
11,47	2,64	5,0	5,8	5,5
11,50	2,62	5,0	5,8	5,5
11,52	2,62	5,0	5,8	5,5
11,55	2,64	5,0	5,8	5,5
11,57	2,65	5,0	5,8	5,5
11,59	2,64	5,0	5,8	5,5
11,62	2,64	5,0	5,8	5,5
11,64	2,66	5,0	5,8	5,5
11,67	2,66	5,0	5,8	5,5
11,69	2,64	5,0	5,8	5,5
11,72	2,65	5,0	5,8	5,5
11,74	2,67	5,0	5,8	5,5
11,77	2,67	5,0	5,8	5,5
11,79	2,65	5,0	5,8	5,5
11,81	2,66	5,0	5,8	5,5
11,84	2,68	5,0	5,8	5,5
11,86	2,67	5,0	5,8	5,5
11,89	2,65	5,0	5,8	5,5
11,91	2,66	5,0	5,8	5,5
11,94	2,68	5,0	5,8	5,5
11,96	2,67	5,0	5,8	5,5
11,99	2,66	5,0	5,8	5,5
12,01	2,68	5,0	5,8	5,5
12,03	2,69	5,0	5,8	5,5
12,06	2,68	5,0	5,8	5,5
12,08	2,68	5,0	5,8	5,5
12,11	2,69	5,0	5,8	5,5
12,13	2,70	5,0	5,8	5,5
12,16	2,68	5,0	5,8	5,5
12,18	2,67	5,0	5,8	5,5
12,21	2,70	5,0	5,8	5,5
12,23	2,70	5,0	5,8	5,5
12,25	2,69	5,0	5,8	5,5
12,28	2,68	5,0	5,8	5,5
12,30	2,70	5,0	5,8	5,5
12,33	2,71	5,0	5,8	5,5
12,35	2,69	5,0	5,8	5,5
12,38	2,69	5,0	5,8	5,5
12,40	2,71	5,0	5,8	5,5
12,42	2,71	5,0	5,8	5,5
12,45	2,70	5,0	5,8	5,5
12,47	2,70	5,0	5,8	5,5
12,50	2,73	5,0	5,8	5,5
12,52	2,73	5,0	5,8	5,5
12,55	2,71	5,0	5,8	5,5
12,57	2,73	5,0	5,8	5,5
12,60	2,73	5,0	5,8	5,5
12,62	2,72	5,0	5,8	5,5
12,64	2,71	5,0	5,8	5,5
12,67	2,73	5,0	5,8	5,5
12,69	2,74	5,0	5,8	5,5
12,72	2,73	5,0	5,8	5,5
12,74	2,72	5,0	5,8	5,5
12,77	2,74	5,0	5,8	5,5
12,79	2,75	5,0	5,8	5,5
12,82	2,74	5,0	5,8	5,5
12,84	2,73	5,0	5,8	5,5
12,86	2,75	5,0	5,8	5,5
12,89	2,76	5,0	5,8	5,5
12,91	2,74	5,0	5,8	5,5
12,94	2,73	5,0	5,8	5,5
12,96	2,76	5,0	5,8	5,5
12,99	2,76	5,0	5,8	5,5
13,01	2,75	5,0	5,8	5,5
13,04	2,74	5,0	5,8	5,5
13,06	2,76	5,0	5,8	5,5
13,08	2,77	5,0	5,8	5,5
13,11	2,75	5,0	5,8	5,5
13,13	2,74	5,0	5,8	5,5
13,16	2,76	5,0	5,8	5,5
13,18	2,77	5,0	5,8	5,5
13,21	2,76	5,0	5,8	5,5
13,23	2,75	5,0	5,8	5,5
13,26	2,77	5,0	5,8	5,5
13,28	2,77	5,0	5,8	5,5
13,30	2,75	5,0	5,8	5,5
13,33	2,75	5,0	5,8	5,5
13,35	2,77	5,0	5,8	5,5
13,38	2,76	5,0	5,8	5,5
13,40	2,74	5,0	5,8	5,5
13,43	2,74	5,0	5,8	5,5
13,45	2,76	5,0	5,8	5,5
13,47	2,76	5,0	5,8	5,5
13,50	2,73	5,0	5,8	5,5
13,52	2,73	5,0	5,8	5,5
13,55	2,75	5,0	5,8	5,5
13,57	2,73	5,0	5,8	5,5
13,60	2,70	5,0	5,8	5,5
13,62	2,71	5,0	5,8	5,5
13,65	2,72	5,0	5,8	5,5
13,67	2,70	5,0	5,8	5,5
13,69	2,67	5,0	5,8	5,5
13,72	2,67	5,0	5,8	5,5
13,74	2,67	5,0	5,8	5,5
13,77	2,65	5,0	5,8	5,5
13,79	2,62	5,0	5,8	5,5
13,82	2,61	5,0	5,8	5,5
13,84	2,61	5,0	5,8	5,5
13,87	2,59	5,0	5,8	5,5
13,89	2,56	5,0	5,8	5,5
13,91	2,55	5,0	5,8	5,5
13,94	2,55	5,0	5,8	5,5
13,96	2,52	5,0	5,8	5,5
13,99	2,50	5,0	5,8	5,5
14,01	2,49	5,0	5,8	5,5
14,04	2,48	5,0	5,8	5,5
14,06	2,45	5,0	5,8	5,5
14,09	2,42	5,0	5,8	5,5
14,11	2,41	5,0	5,8	5,5
14,13	2,40	5,0	5,8	5,5
14,16	2,37	5,0	5,8	5,5
14,18	2,34	5,0	5,8	5,5
14,21	2,32	5,0	5,8	5,5
14,23	2,31	5,0	5,8	5,5
14,26	2,27	5,0	5,8	5,5
14,28	2,23	5,0	5,8	5,5
14,31	2,23	5,0	5,8	5,5
14,33	2,21	5,0	5,8	5,5
14,35	2,17	5,0	5,8	5,5
14,38	2,15	5,0	5,8	5,5
14,40	2,15	5,0	5,8	5,5
14,43	2,11	5,0	5,8	5,5
14,45	2,07	5,0	5,8	5,5
14,48	2,05	5,0	5,8	5,5
14,50	2,04	5,0	5,8	5,5
14,52	2,00	5,0	5,8	5,5
14,55	1,95	5,0	5,8	5,5
14,57	1,92	5,0	5,8	5,5
14,60	1,91	5,0	5,8	5,5
14,62	1,88	5,0	5,8	5,5
14,65	1,83	5,0	5,8	5,5
14,67	1,81	5,0	5,8	5,5
14,70	1,80	5,0	5,8	5,5
14,72	1,76	5,0	5,8	5,5
14,74	1,71	5,0	5,8	5,5
14,77	1,68	5,0	5,8	5,5
14,79	1,67	5,0	5,8	5,5
14,82	1,63	5,0	5,8	5,5
14,84	1,58	5,0	5,8	5,5
14,87	1,56	5,0	5,8	5,5
14,89	1,55	5,0	5,8	5,5
14,92	1,50	5,0	5,8	5,5
14,94	1,45	5,0	5,8	5,5
14,96	1,43	5,0	5,8	5,5
14,99	1,40	5,0	5,8	5,5
15,01	1,35	5,0	5,8	5,5
15,04	1,32	5,0	5,8	5,5
15,06	1,30	5,0	5,8	5,5
15,09	1,27	5,0	5,8	5,5
15,11	1,22	5,0	5,8	5,5
15,14	1,20	5,0	5,8	5,5
15,16	1,18	5,0	5,8	5,5
15,18	1,15	5,0	5,8	5,5
15,21	1,09	5,0	5,8	5,5
15,23	1,07	5,0	5,8	5,5
15,26	1,06	5,0	5,8	5,5
15,28	1,01	5,0	5,8	5,5
15,31	0,96	5,0	5,8	5,5
15,33	0,94	5,0	5,8	5,5
15,36	0,93	5,0	5,8	5,5
15,38	0,89	5,0	5,8	5,5
15,40	0,84	5,0	5,8	5,5
15,43	0,82	5,0	5,8	5,5
15,45	0,81	5,0	5,8	5,5
15,48	0,77	5,0	5,8	5,5
15,50	0,73	5,0	5,8	5,5
15,53	0,71	5,0	5,8	5,5
15,55	0,70	5,0	5,8	5,5
15,57	0,67	5,0	5,8	5,5
15,60	0,62	5,0	5,8	5,5
15,62	0,61	5,0	5,8	5,5
15,65	0,60	5,0	5,8	5,5
15,67	0,56	5,0	5,8	5,5
15,70	0,53	5,0	5,8	5,5
15,72	0,51	5,0	5,8	5,5
15,75	0,50	5,0	5,8	5,5
15,77	0,47	5,0	5,8	5,5
15,79	0,43	5,0	5,8	5,5
15,82	0,43	5,0	5,8	5,5
15,84	0,42	5,0	5,8	5,5
15,87	0,38	5,0	5,8	5,5
15,89	0,36	5,0	5,8	5,5
15,92	0,35	5,0	5,8	5,5
15,94	0,34	5,0	5,8	5,5
15,97	0,31	5,0	5,8	5,5
15,99	0,29	5,0	5,8	5,5
16,01	0,28	5,0	5,8	5,5
16,04	0,28	5,0	5,8	5,5
16,06	0,25	5,0	5,8	5,5
16,09	0,23	5,0	5,8	5,5
16,11	0,23	5,0	5,8	5,5
16,14	0,22	5,0	5,8	5,5
16,16	0,20	5,0	5,8	5,5
16,19	0,18	5,0	5,8	5,5
16,21	0,18	5,0	5,8	5,5
16,23	0,17	5,0	5,8	5,5
16,26	0,15	5,0	5,8	5,5
16,28	0,14	5,0	5,8	5,5
16,31	0,15	5,0	5,8	5,5
16,33	0,15	5,0	5,8	5,5
16,36	0,13	5,0	5,8	5,5
16,38	0,12	5,0	5,8	5,5
16,41	0,12	5,0	5,8	5,5
16,43	0,12	5,0	5,8	5,5
16,45	0,10	5,0	5,8	5,5
16,48	0,10	5,0	5,8	5,5
16,50	0,10	5,0	5,8	5,5
16,53	0,10	5,0	5,8	5,5
16,55	0,08	5,0	5,8	5,5
16,58	0,08	5,0	5,8	5,5
16,60	0,08	5,0	5,8	5,5
16,63	0,08	5,0	5,8	5,5
16,65	0,07	5,0	5,8	5,5
16,67	0,07	5,0	5,8	5,5
16,70	0,07	5,0	5,8	5,5
16,72	0,06	5,0	5,8	5,5
16,75	0,05	5,0	5,8	5,5
16,77	0,05	5,0	5,8	5,5
16,80	0,06	5,0	5,8	5,5
16,82	0,05	5,0	5,8	5,5
16,84	0,05	5,0	5,8	5,5
16,87	0,05	5,0	5,8	5,5
16,89	0,05	5,0	5,8	5,5
16,92	0,04	5,0	5,8	5,5
16,94	0,03	5,0	5,8	5,5
16,97	0,03	5,0	5,8	5,5
