Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
U1/V	IA/nA	U2/V	U3/V	UH/V

0,02	0,57	1,0	5,9	5,0
0,04	0,58	1,0	5,9	5,0
0,07	0,58	1,0	5,9	5,0
0,09	0,58	1,0	5,9	5,0
0,12	0,59	1,0	5,9	5,0
0,14	0,61	1,0	5,9	5,0
0,17	0,61	1,0	5,9	5,0
0,19	0,61	1,0	5,9	5,0
0,21	0,62	1,0	5,9	5,0
0,24	0,64	1,0	5,9	5,0
0,26	0,65	1,0	5,9	5,0
0,29	0,64	1,0	5,9	5,0
0,31	0,66	1,0	5,9	5,0
0,34	0,68	1,0	5,9	5,0
0,36	0,66	1,0	5,9	5,0
0,39	0,66	1,0	5,9	5,0
0,41	0,68	1,0	5,9	5,0
0,43	0,69	1,0	5,9	5,0
0,46	0,68	1,0	5,9	5,0
0,48	0,68	1,0	5,9	5,0
0,51	0,70	1,0	5,9	5,0
0,53	0,71	1,0	5,9	5,0
0,56	0,69	1,0	5,9	5,0
0,58	0,70	1,0	5,9	5,0
0,61	0,72	1,0	5,9	5,0
0,63	0,72	1,0	5,9	5,0
0,65	0,70	1,0	5,9	5,0
0,68	0,71	1,0	5,9	5,0
0,70	0,73	1,0	5,9	5,0
0,73	0,74	1,0	5,9	5,0
0,75	0,72	1,0	5,9	5,0
0,78	0,73	1,0	5,9	5,0
0,80	0,75	1,0	5,9	5,0
0,83	0,75	1,0	5,9	5,0
0,85	0,73	1,0	5,9	5,0
0,87	0,74	1,0	5,9	5,0
0,90	0,76	1,0	5,9	5,0
0,92	0,76	1,0	5,9	5,0
0,95	0,75	1,0	5,9	5,0
0,97	0,76	1,0	5,9	5,0
1,00	0,78	1,0	5,9	5,0
1,02	0,78	1,0	5,9	5,0
1,05	0,77	1,0	5,9	5,0
1,07	0,77	1,0	5,9	5,0
1,09	0,79	1,0	5,9	5,0
1,12	0,79	1,0	5,9	5,0
1,14	0,77	1,0	5,9	5,0
1,17	0,79	1,0	5,9	5,0
1,19	0,81	1,0	5,9	5,0
1,22	0,81	1,0	5,9	5,0
1,24	0,80	1,0	5,9	5,0
1,26	0,81	1,0	5,9	5,0
1,29	0,83	1,0	5,9	5,0
1,31	0,82	1,0	5,9	5,0
1,34	0,80	1,0	5,9	5,0
1,36	0,82	1,0	5,9	5,0
1,39	0,84	1,0	5,9	5,0
1,41	0,83	1,0	5,9	5,0
1,44	0,82	1,0	5,9	5,0
1,46	0,84	1,0	5,9	5,0
1,48	0,86	1,0	5,9	5,0
1,51	0,85	1,0	5,9	5,0
1,53	0,84	1,0	5,9	5,0
1,56	0,86	1,0	5,9	5,0
1,58	0,87	1,0	5,9	5,0
1,61	0,85	1,0	5,9	5,0
1,63	0,85	1,0	5,9	5,0
1,66	0,86	1,0	5,9	5,0
1,68	0,88	1,0	5,9	5,0
1,70	0,87	1,0	5,9	5,0
1,73	0,86	1,0	5,9	5,0
1,75	0,89	1,0	5,9	5,0
1,78	0,90	1,0	5,9	5,0
1,80	0,88	1,0	5,9	5,0
1,83	0,88	1,0	5,9	5,0
1,85	0,89	1,0	5,9	5,0
1,88	0,91	1,0	5,9	5,0
1,90	0,90	1,0	5,9	5,0
1,92	0,90	1,0	5,9	5,0
1,95	0,92	1,0	5,9	5,0
1,97	0,93	1,0	5,9	5,0
2,00	0,92	1,0	5,9	5,0
2,02	0,92	1,0	5,9	5,0
2,05	0,93	1,0	5,9	5,0
2,07	0,94	1,0	5,9	5,0
2,10	0,93	1,0	5,9	5,0
2,12	0,92	1,0	5,9	5,0
2,14	0,95	1,0	5,9	5,0
2,17	0,95	1,0	5,9	5,0
2,19	0,93	1,0	5,9	5,0
2,22	0,95	1,0	5,9	5,0
2,24	0,97	1,0	5,9	5,0
2,27	0,96	1,0	5,9	5,0
2,29	0,94	1,0	5,9	5,0
2,31	0,96	1,0	5,9	5,0
2,34	0,98	1,0	5,9	5,0
2,36	0,97	1,0	5,9	5,0
2,39	0,96	1,0	5,9	5,0
2,41	0,98	1,0	5,9	5,0
2,44	0,99	1,0	5,9	5,0
2,46	0,99	1,0	5,9	5,0
2,49	0,97	1,0	5,9	5,0
2,51	0,99	1,0	5,9	5,0
2,53	1,00	1,0	5,9	5,0
2,56	0,99	1,0	5,9	5,0
2,58	0,98	1,0	5,9	5,0
2,61	1,00	1,0	5,9	5,0
2,63	1,01	1,0	5,9	5,0
2,66	1,00	1,0	5,9	5,0
2,68	0,99	1,0	5,9	5,0
2,71	1,01	1,0	5,9	5,0
2,73	1,02	1,0	5,9	5,0
2,75	1,01	1,0	5,9	5,0
2,78	1,01	1,0	5,9	5,0
2,80	1,03	1,0	5,9	5,0
2,83	1,03	1,0	5,9	5,0
2,85	1,02	1,0	5,9	5,0
2,88	1,03	1,0	5,9	5,0
2,90	1,05	1,0	5,9	5,0
2,93	1,04	1,0	5,9	5,0
2,95	1,03	1,0	5,9	5,0
2,97	1,04	1,0	5,9	5,0
3,00	1,06	1,0	5,9	5,0
3,02	1,05	1,0	5,9	5,0
3,05	1,03	1,0	5,9	5,0
3,07	1,05	1,0	5,9	5,0
3,10	1,07	1,0	5,9	5,0
3,12	1,06	1,0	5,9	5,0
3,15	1,06	1,0	5,9	5,0
3,17	1,07	1,0	5,9	5,0
3,19	1,08	1,0	5,9	5,0
3,22	1,08	1,0	5,9	5,0
3,24	1,07	1,0	5,9	5,0
3,27	1,08	1,0	5,9	5,0
3,29	1,09	1,0	5,9	5,0
3,32	1,09	1,0	5,9	5,0
3,34	1,08	1,0	5,9	5,0
3,36	1,10	1,0	5,9	5,0
3,39	1,12	1,0	5,9	5,0
3,41	1,11	1,0	5,9	5,0
3,44	1,10	1,0	5,9	5,0
3,46	1,12	1,0	5,9	5,0
3,49	1,13	1,0	5,9	5,0
3,51	1,11	1,0	5,9	5,0
3,54	1,11	1,0	5,9	5,0
3,56	1,12	1,0	5,9	5,0
3,58	1,14	1,0	5,9	5,0
3,61	1,12	1,0	5,9	5,0
3,63	1,12	1,0	5,9	5,0
3,66	1,15	1,0	5,9	5,0
3,68	1,15	1,0	5,9	5,0
3,71	1,14	1,0	5,9	5,0
3,73	1,13	1,0	5,9	5,0
3,76	1,15	1,0	5,9	5,0
3,78	1,16	1,0	5,9	5,0
3,80	1,15	1,0	5,9	5,0
3,83	1,14	1,0	5,9	5,0
3,85	1,16	1,0	5,9	5,0
3,88	1,17	1,0	5,9	5,0
3,90	1,16	1,0	5,9	5,0
3,93	1,15	1,0	5,9	5,0
3,95	1,17	1,0	5,9	5,0
3,98	1,18	1,0	5,9	5,0
4,00	1,16	1,0	5,9	5,0
4,02	1,16	1,0	5,9	5,0
4,05	1,18	1,0	5,9	5,0
4,07	1,19	1,0	5,9	5,0
4,10	1,18	1,0	5,9	5,0
4,12	1,18	1,0	5,9	5,0
4,15	1,20	1,0	5,9	5,0
4,17	1,20	1,0	5,9	5,0
4,20	1,18	1,0	5,9	5,0
4,22	1,19	1,0	5,9	5,0
4,24	1,21	1,0	5,9	5,0
4,27	1,20	1,0	5,9	5,0
4,29	1,19	1,0	5,9	5,0
4,32	1,19	1,0	5,9	5,0
4,34	1,21	1,0	5,9	5,0
4,37	1,22	1,0	5,9	5,0
4,39	1,20	1,0	5,9	5,0
4,42	1,20	1,0	5,9	5,0
4,44	1,22	1,0	5,9	5,0
4,46	1,22	1,0	5,9	5,0
4,49	1,20	1,0	5,9	5,0
4,51	1,21	1,0	5,9	5,0
4,54	1,23	1,0	5,9	5,0
4,56	1,23	1,0	5,9	5,0
4,59	1,22	1,0	5,9	5,0
4,61	1,24	1,0	5,9	5,0
4,63	1,25	1,0	5,9	5,0
4,66	1,23	1,0	5,9	5,0
4,68	1,22	1,0	5,9	5,0
4,71	1,24	1,0	5,9	5,0
4,73	1,25	1,0	5,9	5,0
4,76	1,24	1,0	5,9	5,0
4,78	1,24	1,0	5,9	5,0
4,81	1,26	1,0	5,9	5,0
4,83	1,27	1,0	5,9	5,0
4,85	1,25	1,0	5,9	5,0
4,88	1,25	1,0	5,9	5,0
4,90	1,28	1,0	5,9	5,0
4,93	1,28	1,0	5,9	5,0
4,95	1,26	1,0	5,9	5,0
4,98	1,26	1,0	5,9	5,0
5,00	1,28	1,0	5,9	5,0
5,03	1,29	1,0	5,9	5,0
5,05	1,27	1,0	5,9	5,0
5,07	1,27	1,0	5,9	5,0
5,10	1,30	1,0	5,9	5,0
5,12	1,30	1,0	5,9	5,0
5,15	1,28	1,0	5,9	5,0
5,17	1,28	1,0	5,9	5,0
5,20	1,30	1,0	5,9	5,0
5,22	1,30	1,0	5,9	5,0
5,25	1,29	1,0	5,9	5,0
5,27	1,31	1,0	5,9	5,0
5,29	1,32	1,0	5,9	5,0
5,32	1,31	1,0	5,9	5,0
5,34	1,30	1,0	5,9	5,0
5,37	1,33	1,0	5,9	5,0
5,39	1,34	1,0	5,9	5,0
5,42	1,32	1,0	5,9	5,0
5,44	1,32	1,0	5,9	5,0
5,47	1,33	1,0	5,9	5,0
5,49	1,34	1,0	5,9	5,0
5,51	1,33	1,0	5,9	5,0
5,54	1,32	1,0	5,9	5,0
5,56	1,35	1,0	5,9	5,0
5,59	1,36	1,0	5,9	5,0
5,61	1,34	1,0	5,9	5,0
5,64	1,34	1,0	5,9	5,0
5,66	1,36	1,0	5,9	5,0
5,68	1,37	1,0	5,9	5,0
5,71	1,36	1,0	5,9	5,0
5,73	1,35	1,0	5,9	5,0
5,76	1,37	1,0	5,9	5,0
5,78	1,38	1,0	5,9	5,0
5,81	1,37	1,0	5,9	5,0
5,83	1,37	1,0	5,9	5,0
5,86	1,39	1,0	5,9	5,0
5,88	1,40	1,0	5,9	5,0
5,90	1,37	1,0	5,9	5,0
5,93	1,37	1,0	5,9	5,0
5,95	1,39	1,0	5,9	5,0
5,98	1,40	1,0	5,9	5,0
6,00	1,39	1,0	5,9	5,0
6,03	1,40	1,0	5,9	5,0
6,05	1,42	1,0	5,9	5,0
6,08	1,42	1,0	5,9	5,0
6,10	1,41	1,0	5,9	5,0
6,12	1,41	1,0	5,9	5,0
6,15	1,43	1,0	5,9	5,0
6,17	1,43	1,0	5,9	5,0
6,20	1,42	1,0	5,9	5,0
6,22	1,42	1,0	5,9	5,0
6,25	1,44	1,0	5,9	5,0
6,27	1,45	1,0	5,9	5,0
6,30	1,43	1,0	5,9	5,0
6,32	1,44	1,0	5,9	5,0
6,34	1,46	1,0	5,9	5,0
6,37	1,46	1,0	5,9	5,0
6,39	1,44	1,0	5,9	5,0
6,42	1,45	1,0	5,9	5,0
6,44	1,47	1,0	5,9	5,0
