Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	29,51	5,0	5,9	7,0
6,49	29,61	5,0	5,9	7,0
6,52	29,69	5,0	5,9	7,0
6,54	29,73	5,0	5,9	7,0
6,56	29,81	5,0	5,9	7,0
6,59	29,91	5,0	5,9	7,0
6,61	29,97	5,0	5,9	7,0
6,64	29,99	5,0	5,9	7,0
6,66	30,06	5,0	5,9	7,0
6,69	30,17	5,0	5,9	7,0
6,71	30,23	5,0	5,9	7,0
6,73	30,26	5,0	5,9	7,0
6,76	30,34	5,0	5,9	7,0
6,78	30,45	5,0	5,9	7,0
6,81	30,50	5,0	5,9	7,0
6,83	30,53	5,0	5,9	7,0
6,86	30,61	5,0	5,9	7,0
6,88	30,72	5,0	5,9	7,0
6,91	30,76	5,0	5,9	7,0
6,93	30,78	5,0	5,9	7,0
6,95	30,86	5,0	5,9	7,0
6,98	30,96	5,0	5,9	7,0
7,00	31,03	5,0	5,9	7,0
7,03	31,05	5,0	5,9	7,0
7,05	31,14	5,0	5,9	7,0
7,08	31,25	5,0	5,9	7,0
7,10	31,30	5,0	5,9	7,0
7,13	31,33	5,0	5,9	7,0
7,15	31,41	5,0	5,9	7,0
7,17	31,48	5,0	5,9	7,0
7,20	31,55	5,0	5,9	7,0
7,22	31,63	5,0	5,9	7,0
7,25	31,68	5,0	5,9	7,0
7,27	31,73	5,0	5,9	7,0
7,30	31,80	5,0	5,9	7,0
7,32	31,87	5,0	5,9	7,0
7,35	31,93	5,0	5,9	7,0
7,37	31,97	5,0	5,9	7,0
7,39	32,03	5,0	5,9	7,0
7,42	32,08	5,0	5,9	7,0
7,44	32,13	5,0	5,9	7,0
7,47	32,18	5,0	5,9	7,0
7,49	32,25	5,0	5,9	7,0
7,52	32,31	5,0	5,9	7,0
7,54	32,38	5,0	5,9	7,0
7,57	32,41	5,0	5,9	7,0
7,59	32,43	5,0	5,9	7,0
7,61	32,51	5,0	5,9	7,0
7,64	32,61	5,0	5,9	7,0
7,66	32,62	5,0	5,9	7,0
7,69	32,65	5,0	5,9	7,0
7,71	32,74	5,0	5,9	7,0
7,74	32,82	5,0	5,9	7,0
7,76	32,86	5,0	5,9	7,0
7,78	32,89	5,0	5,9	7,0
7,81	32,99	5,0	5,9	7,0
7,83	33,05	5,0	5,9	7,0
7,86	33,06	5,0	5,9	7,0
7,88	33,11	5,0	5,9	7,0
7,91	33,19	5,0	5,9	7,0
7,93	33,26	5,0	5,9	7,0
7,96	33,29	5,0	5,9	7,0
7,98	33,33	5,0	5,9	7,0
8,00	33,42	5,0	5,9	7,0
8,03	33,49	5,0	5,9	7,0
8,05	33,50	5,0	5,9	7,0
8,08	33,56	5,0	5,9	7,0
8,10	33,63	5,0	5,9	7,0
8,13	33,69	5,0	5,9	7,0
8,15	33,72	5,0	5,9	7,0
8,18	33,76	5,0	5,9	7,0
8,20	33,86	5,0	5,9	7,0
8,22	33,92	5,0	5,9	7,0
8,25	33,94	5,0	5,9	7,0
8,27	34,00	5,0	5,9	7,0
8,30	34,08	5,0	5,9	7,0
8,32	34,12	5,0	5,9	7,0
8,35	34,14	5,0	5,9	7,0
8,37	34,18	5,0	5,9	7,0
8,40	34,28	5,0	5,9	7,0
8,42	34,33	5,0	5,9	7,0
8,44	34,34	5,0	5,9	7,0
8,47	34,41	5,0	5,9	7,0
8,49	34,50	5,0	5,9	7,0
8,52	34,54	5,0	5,9	7,0
8,54	34,54	5,0	5,9	7,0
8,57	34,60	5,0	5,9	7,0
8,59	34,69	5,0	5,9	7,0
8,62	34,72	5,0	5,9	7,0
8,64	34,73	5,0	5,9	7,0
8,66	34,79	5,0	5,9	7,0
8,69	34,88	5,0	5,9	7,0
8,71	34,90	5,0	5,9	7,0
8,74	34,92	5,0	5,9	7,0
8,76	34,98	5,0	5,9	7,0
8,79	35,06	5,0	5,9	7,0
8,81	35,08	5,0	5,9	7,0
8,84	35,08	5,0	5,9	7,0
8,86	35,16	5,0	5,9	7,0
8,88	35,24	5,0	5,9	7,0
8,91	35,28	5,0	5,9	7,0
8,93	35,29	5,0	5,9	7,0
8,96	35,38	5,0	5,9	7,0
8,98	35,46	5,0	5,9	7,0
9,01	35,48	5,0	5,9	7,0
9,03	35,49	5,0	5,9	7,0
9,05	35,57	5,0	5,9	7,0
9,08	35,66	5,0	5,9	7,0
9,10	35,67	5,0	5,9	7,0
9,13	35,69	5,0	5,9	7,0
9,15	35,77	5,0	5,9	7,0
9,18	35,86	5,0	5,9	7,0
9,20	35,87	5,0	5,9	7,0
9,23	35,88	5,0	5,9	7,0
9,25	35,95	5,0	5,9	7,0
9,27	36,01	5,0	5,9	7,0
9,30	36,03	5,0	5,9	7,0
9,32	36,01	5,0	5,9	7,0
9,35	36,08	5,0	5,9	7,0
9,37	36,15	5,0	5,9	7,0
9,40	36,16	5,0	5,9	7,0
9,42	36,18	5,0	5,9	7,0
9,45	36,25	5,0	5,9	7,0
9,47	36,33	5,0	5,9	7,0
9,49	36,33	5,0	5,9	7,0
9,52	36,34	5,0	5,9	7,0
9,54	36,42	5,0	5,9	7,0
9,57	36,48	5,0	5,9	7,0
9,59	36,50	5,0	5,9	7,0
9,62	36,53	5,0	5,9	7,0
9,64	36,58	5,0	5,9	7,0
9,67	36,63	5,0	5,9	7,0
9,69	36,70	5,0	5,9	7,0
9,71	36,74	5,0	5,9	7,0
9,74	36,78	5,0	5,9	7,0
9,76	36,83	5,0	5,9	7,0
9,79	36,89	5,0	5,9	7,0
9,81	36,92	5,0	5,9	7,0
9,84	36,96	5,0	5,9	7,0
9,86	37,02	5,0	5,9	7,0
9,89	37,07	5,0	5,9	7,0
9,91	37,10	5,0	5,9	7,0
9,93	37,13	5,0	5,9	7,0
9,96	37,18	5,0	5,9	7,0
9,98	37,22	5,0	5,9	7,0
10,01	37,28	5,0	5,9	7,0
10,03	37,33	5,0	5,9	7,0
10,06	37,33	5,0	5,9	7,0
10,08	37,36	5,0	5,9	7,0
10,10	37,45	5,0	5,9	7,0
10,13	37,49	5,0	5,9	7,0
10,15	37,49	5,0	5,9	7,0
10,18	37,54	5,0	5,9	7,0
10,20	37,62	5,0	5,9	7,0
10,23	37,65	5,0	5,9	7,0
10,25	37,65	5,0	5,9	7,0
10,28	37,71	5,0	5,9	7,0
10,30	37,78	5,0	5,9	7,0
10,32	37,81	5,0	5,9	7,0
10,35	37,82	5,0	5,9	7,0
10,37	37,88	5,0	5,9	7,0
10,40	37,97	5,0	5,9	7,0
10,42	37,99	5,0	5,9	7,0
10,45	37,99	5,0	5,9	7,0
10,47	38,05	5,0	5,9	7,0
10,50	38,12	5,0	5,9	7,0
10,52	38,12	5,0	5,9	7,0
10,54	38,13	5,0	5,9	7,0
10,57	38,20	5,0	5,9	7,0
10,59	38,27	5,0	5,9	7,0
10,62	38,28	5,0	5,9	7,0
10,64	38,28	5,0	5,9	7,0
10,67	38,36	5,0	5,9	7,0
10,69	38,43	5,0	5,9	7,0
10,72	38,43	5,0	5,9	7,0
10,74	38,45	5,0	5,9	7,0
10,76	38,51	5,0	5,9	7,0
10,79	38,59	5,0	5,9	7,0
10,81	38,60	5,0	5,9	7,0
10,84	38,61	5,0	5,9	7,0
10,86	38,69	5,0	5,9	7,0
10,89	38,77	5,0	5,9	7,0
10,91	38,77	5,0	5,9	7,0
10,94	38,78	5,0	5,9	7,0
10,96	38,85	5,0	5,9	7,0
10,98	38,92	5,0	5,9	7,0
11,01	38,93	5,0	5,9	7,0
11,03	38,93	5,0	5,9	7,0
11,06	39,01	5,0	5,9	7,0
11,08	39,09	5,0	5,9	7,0
11,11	39,08	5,0	5,9	7,0
11,13	39,10	5,0	5,9	7,0
11,15	39,17	5,0	5,9	7,0
11,18	39,23	5,0	5,9	7,0
11,20	39,23	5,0	5,9	7,0
11,23	39,25	5,0	5,9	7,0
11,25	39,32	5,0	5,9	7,0
11,28	39,38	5,0	5,9	7,0
11,30	39,38	5,0	5,9	7,0
11,33	39,42	5,0	5,9	7,0
11,35	39,49	5,0	5,9	7,0
11,37	39,53	5,0	5,9	7,0
11,40	39,54	5,0	5,9	7,0
11,42	39,56	5,0	5,9	7,0
11,45	39,63	5,0	5,9	7,0
11,47	39,69	5,0	5,9	7,0
11,50	39,69	5,0	5,9	7,0
11,52	39,72	5,0	5,9	7,0
11,55	39,81	5,0	5,9	7,0
11,57	39,86	5,0	5,9	7,0
11,59	39,86	5,0	5,9	7,0
11,62	39,90	5,0	5,9	7,0
11,64	39,99	5,0	5,9	7,0
11,67	40,04	5,0	5,9	7,0
11,69	40,04	5,0	5,9	7,0
11,72	40,07	5,0	5,9	7,0
11,74	40,17	5,0	5,9	7,0
11,77	40,22	5,0	5,9	7,0
11,79	40,23	5,0	5,9	7,0
11,81	40,26	5,0	5,9	7,0
11,84	40,34	5,0	5,9	7,0
11,86	40,37	5,0	5,9	7,0
11,89	40,38	5,0	5,9	7,0
11,91	40,42	5,0	5,9	7,0
11,94	40,49	5,0	5,9	7,0
11,96	40,51	5,0	5,9	7,0
11,99	40,52	5,0	5,9	7,0
12,01	40,57	5,0	5,9	7,0
12,03	40,64	5,0	5,9	7,0
12,06	40,67	5,0	5,9	7,0
12,08	40,72	5,0	5,9	7,0
12,11	40,76	5,0	5,9	7,0
12,13	40,79	5,0	5,9	7,0
12,16	40,85	5,0	5,9	7,0
12,18	40,90	5,0	5,9	7,0
12,21	40,94	5,0	5,9	7,0
12,23	40,98	5,0	5,9	7,0
12,25	41,05	5,0	5,9	7,0
12,28	41,09	5,0	5,9	7,0
12,30	41,13	5,0	5,9	7,0
12,33	41,17	5,0	5,9	7,0
12,35	41,22	5,0	5,9	7,0
12,38	41,26	5,0	5,9	7,0
12,40	41,30	5,0	5,9	7,0
12,42	41,32	5,0	5,9	7,0
12,45	41,33	5,0	5,9	7,0
12,47	41,40	5,0	5,9	7,0
12,50	41,47	5,0	5,9	7,0
12,52	41,47	5,0	5,9	7,0
12,55	41,48	5,0	5,9	7,0
12,57	41,55	5,0	5,9	7,0
12,60	41,61	5,0	5,9	7,0
12,62	41,61	5,0	5,9	7,0
12,64	41,62	5,0	5,9	7,0
12,67	41,68	5,0	5,9	7,0
12,69	41,75	5,0	5,9	7,0
12,72	41,75	5,0	5,9	7,0
12,74	41,77	5,0	5,9	7,0
12,77	41,83	5,0	5,9	7,0
12,79	41,90	5,0	5,9	7,0
12,82	41,91	5,0	5,9	7,0
12,84	41,91	5,0	5,9	7,0
12,86	41,96	5,0	5,9	7,0
12,89	42,02	5,0	5,9	7,0
12,91	42,04	5,0	5,9	7,0
12,94	42,04	5,0	5,9	7,0
12,96	42,11	5,0	5,9	7,0
12,99	42,16	5,0	5,9	7,0
13,01	42,16	5,0	5,9	7,0
13,04	42,19	5,0	5,9	7,0
13,06	42,25	5,0	5,9	7,0
13,08	42,30	5,0	5,9	7,0
13,11	42,30	5,0	5,9	7,0
13,13	42,30	5,0	5,9	7,0
13,16	42,35	5,0	5,9	7,0
13,18	42,37	5,0	5,9	7,0
13,21	42,35	5,0	5,9	7,0
13,23	42,35	5,0	5,9	7,0
13,26	42,38	5,0	5,9	7,0
13,28	42,36	5,0	5,9	7,0
13,30	42,31	5,0	5,9	7,0
13,33	42,28	5,0	5,9	7,0
13,35	42,28	5,0	5,9	7,0
13,38	42,24	5,0	5,9	7,0
13,40	42,16	5,0	5,9	7,0
13,43	42,07	5,0	5,9	7,0
13,45	42,02	5,0	5,9	7,0
13,47	41,92	5,0	5,9	7,0
13,50	41,79	5,0	5,9	7,0
13,52	41,64	5,0	5,9	7,0
13,55	41,54	5,0	5,9	7,0
13,57	41,39	5,0	5,9	7,0
13,60	41,19	5,0	5,9	7,0
13,62	41,00	5,0	5,9	7,0
13,65	40,84	5,0	5,9	7,0
13,67	40,67	5,0	5,9	7,0
13,69	40,45	5,0	5,9	7,0
13,72	40,23	5,0	5,9	7,0
13,74	39,57	5,0	5,9	7,0
13,77	36,80	5,0	5,9	7,0
13,79	34,03	5,0	5,9	7,0
13,82	31,27	5,0	5,9	7,0
13,84	28,55	5,0	5,9	7,0
13,87	25,85	5,0	5,9	7,0
13,89	23,15	5,0	5,9	7,0
13,91	20,46	5,0	5,9	7,0
13,94	17,80	5,0	5,9	7,0
13,96	15,17	5,0	5,9	7,0
13,99	12,53	5,0	5,9	7,0
14,01	9,90	5,0	5,9	7,0
14,04	7,29	5,0	5,9	7,0
14,06	4,70	5,0	5,9	7,0
14,09	2,11	5,0	5,9	7,0
14,11	0,01	5,0	5,9	7,0
14,13	0,01	5,0	5,9	7,0
14,16	0,01	5,0	5,9	7,0
14,18	0,01	5,0	5,9	7,0
14,21	0,01	5,0	5,9	7,0
14,23	0,01	5,0	5,9	7,0
14,26	0,01	5,0	5,9	7,0
14,28	0,01	5,0	5,9	7,0
14,31	0,01	5,0	5,9	7,0
14,33	0,01	5,0	5,9	7,0
14,35	0,01	5,0	5,9	7,0
14,38	0,01	5,0	5,9	7,0
14,40	0,01	5,0	5,9	7,0
14,43	0,01	5,0	5,9	7,0
14,45	0,01	5,0	5,9	7,0
14,48	0,01	5,0	5,9	7,0
14,50	0,01	5,0	5,9	7,0
14,52	0,01	5,0	5,9	7,0
14,55	0,01	5,0	5,9	7,0
14,57	0,01	5,0	5,9	7,0
14,60	0,01	5,0	5,9	7,0
14,62	0,01	5,0	5,9	7,0
14,65	0,01	5,0	5,9	7,0
14,67	0,01	5,0	5,9	7,0
14,70	0,01	5,0	5,9	7,0
14,72	0,01	5,0	5,9	7,0
14,74	0,01	5,0	5,9	7,0
14,77	0,01	5,0	5,9	7,0
14,79	0,01	5,0	5,9	7,0
14,82	0,01	5,0	5,9	7,0
14,84	0,01	5,0	5,9	7,0
14,87	0,01	5,0	5,9	7,0
14,89	0,01	5,0	5,9	7,0
14,92	0,01	5,0	5,9	7,0
14,94	0,01	5,0	5,9	7,0
14,96	0,01	5,0	5,9	7,0
14,99	0,01	5,0	5,9	7,0
15,01	0,01	5,0	5,9	7,0
15,04	0,01	5,0	5,9	7,0
15,06	0,01	5,0	5,9	7,0
15,09	0,01	5,0	5,9	7,0
15,11	0,01	5,0	5,9	7,0
15,14	0,01	5,0	5,9	7,0
15,16	0,01	5,0	5,9	7,0
15,18	0,01	5,0	5,9	7,0
15,21	0,01	5,0	5,9	7,0
15,23	0,01	5,0	5,9	7,0
15,26	0,01	5,0	5,9	7,0
15,28	0,01	5,0	5,9	7,0
15,31	0,01	5,0	5,9	7,0
15,33	0,01	5,0	5,9	7,0
15,36	0,01	5,0	5,9	7,0
15,38	0,01	5,0	5,9	7,0
15,40	0,01	5,0	5,9	7,0
15,43	0,01	5,0	5,9	7,0
15,45	0,01	5,0	5,9	7,0
15,48	0,01	5,0	5,9	7,0
15,50	0,01	5,0	5,9	7,0
15,53	0,01	5,0	5,9	7,0
15,55	0,01	5,0	5,9	7,0
15,57	0,01	5,0	5,9	7,0
15,60	0,01	5,0	5,9	7,0
15,62	0,01	5,0	5,9	7,0
15,65	0,01	5,0	5,9	7,0
15,67	0,01	5,0	5,9	7,0
15,70	0,01	5,0	5,9	7,0
15,72	0,01	5,0	5,9	7,0
15,75	0,01	5,0	5,9	7,0
15,77	0,01	5,0	5,9	7,0
15,79	0,01	5,0	5,9	7,0
15,82	0,01	5,0	5,9	7,0
15,84	0,01	5,0	5,9	7,0
15,87	0,01	5,0	5,9	7,0
15,89	0,01	5,0	5,9	7,0
15,92	0,01	5,0	5,9	7,0
15,94	0,01	5,0	5,9	7,0
15,97	0,01	5,0	5,9	7,0
15,99	0,01	5,0	5,9	7,0
16,01	0,01	5,0	5,9	7,0
16,04	0,01	5,0	5,9	7,0
16,06	0,01	5,0	5,9	7,0
16,09	0,01	5,0	5,9	7,0
16,11	0,01	5,0	5,9	7,0
16,14	0,01	5,0	5,9	7,0
16,16	0,01	5,0	5,9	7,0
16,19	0,01	5,0	5,9	7,0
16,21	0,01	5,0	5,9	7,0
16,23	0,01	5,0	5,9	7,0
16,26	0,01	5,0	5,9	7,0
16,28	0,01	5,0	5,9	7,0
16,31	0,01	5,0	5,9	7,0
16,33	0,01	5,0	5,9	7,0
16,36	0,01	5,0	5,9	7,0
16,38	0,01	5,0	5,9	7,0
16,41	0,01	5,0	5,9	7,0
16,43	0,01	5,0	5,9	7,0
16,45	0,01	5,0	5,9	7,0
16,48	0,01	5,0	5,9	7,0
16,50	0,01	5,0	5,9	7,0
16,53	0,01	5,0	5,9	7,0
16,55	0,01	5,0	5,9	7,0
16,58	0,01	5,0	5,9	7,0
16,60	0,01	5,0	5,9	7,0
16,63	0,01	5,0	5,9	7,0
16,65	0,01	5,0	5,9	7,0
16,67	0,01	5,0	5,9	7,0
16,70	0,01	5,0	5,9	7,0
16,72	0,01	5,0	5,9	7,0
16,75	0,01	5,0	5,9	7,0
16,77	0,01	5,0	5,9	7,0
16,80	0,01	5,0	5,9	7,0
16,82	0,01	5,0	5,9	7,0
16,84	0,01	5,0	5,9	7,0
16,87	0,01	5,0	5,9	7,0
16,89	0,01	5,0	5,9	7,0
16,92	0,01	5,0	5,9	7,0
16,94	0,01	5,0	5,9	7,0
16,97	0,01	5,0	5,9	7,0
