Begin Header
Date,01/04/2002 17:52:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,341
StartValue,350
EndValue,450
Steps,0,3
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,100
CoolerFilter,False
CoolerTemp,293,1
End Header
nm,Value
350.1,0.04499
350.4,0.04055
350.7,0.04259
351,0.04463
351.3,0.03257
351.6,0.02051
351.9,0.04394
352.2,0.06737
352.5,0.03273
352.8,-0.001917
353.1,0.01145
353.4,0.02481
353.7,0.04027
354,0.04335
354.2,0.04406
354.5,0.03516
354.8,0.03873
355.1,0.03653
355.4,0.03434
355.7,0.04739
356,0.003625
356.3,-0.0005723
356.6,-0.001135
356.9,-0.001698
357.2,-0.001669
357.5,-0.001631
357.8,0.04214
358.1,0.03337
358.4,0.03194
358.6,0.03051
358.9,0.03039
359.2,0.03198
359.5,0.03359
359.8,0.02878
360.1,0.04742
360.4,0.03803
360.7,0.02866
361,0.03348
361.3,0.01595
361.6,0.02244
361.9,0.02892
362.2,0.02882
362.5,0.02564
362.7,0.02304
363,0.02291
363.3,0.05072
363.6,0.03541
363.9,0.0364
364.2,0.0374
364.5,0.03643
364.8,0.03546
365.1,0.03608
365.4,0.0367
365.7,0.03611
366,0.03553
366.3,0.03284
366.6,0.02642
366.9,0.02001
367.2,0.02725
367.4,0.03449
367.7,0.02935
368,0.02422
368.3,0.04341
368.6,0.01601
368.9,-0.0114
369.2,0.03029
369.5,0.02543
369.8,0.02682
370.1,0.02822
370.4,0.01684
370.7,0.005456
371,0.005447
371.3,0.01853
371.6,0.0316
371.9,0.04472
372.2,0.04423
372.4,0.03829
372.7,0.03235
373,0.03766
373.3,0.03738
373.6,0.03946
373.9,0.04155
374.2,0.01477
374.5,0.02186
374.8,0.02896
375.1,0.01858
375.4,0.02026
375.7,0.02194
376,0.02193
376.3,0.03016
376.6,0.03839
376.9,0.03011
377.2,0.02183
377.5,0.0284
377.7,0.02708
378,0.02577
378.3,0.0186
378.6,0.02076
378.9,0.01654
379.2,0.02023
379.5,0.02393
379.8,0.03482
380.1,0.03432
380.4,0.03032
380.7,0.03176
381,0.03321
381.3,0.03487
381.6,0.0237
381.9,0.01858
382.2,0.01803
382.5,0.01963
382.7,0.02124
383,0.0211
383.3,0.01944
383.6,0.01778
383.9,0.01359
384.2,0.02242
384.5,0.03125
384.8,0.02663
385.1,0.02202
385.4,0.02866
385.7,0.0162
386,0.0189
386.3,0.01502
386.6,0.02889
386.9,0.02077
387.2,0.02393
387.5,0.02711
387.8,0.02578
388,0.03111
388.3,0.03029
388.6,0.03889
388.9,0.0475
389.2,0.04849
389.5,0.04964
389.8,0.02063
390.1,0.01201
390.4,0.01301
390.7,0.01401
391,0.02206
391.3,0.03012
391.6,0.01155
391.9,0.01872
392.2,0.02588
392.5,0.02751
392.8,0.0254
393,0.02658
393.3,0.02776
393.6,0.02338
393.9,0.01332
394.2,0.0204
394.5,0.02748
394.8,0.02077
395.1,0.01405
395.4,0.01957
395.7,0.02509
396,0.0289
396.3,0.03908
396.6,0.04789
396.9,0.05519
397.2,0.05453
397.5,0.04706
397.8,0.03568
398,0.03046
398.3,0.02525
398.6,0.0277
398.9,0.02493
399.2,0.02215
399.5,0.02693
399.8,0.03171
400.1,0.02842
400.4,0.0328
400.7,0.02745
401,0.02211
401.3,0.01851
401.6,0.02029
401.9,0.01478
402.2,0.0151
402.5,0.01543
402.8,0.008566
403.1,0.01975
403.3,0.01454
403.6,0.01456
403.9,0.01458
404.2,0.01473
404.5,0.01489
404.8,0.02082
405.1,0.01617
405.4,0.03222
405.7,0.02329
406,0.02883
406.3,0.03436
406.6,0.03481
406.9,0.03632
407.2,0.03015
407.5,0.03193
407.8,0.03371
408.1,0.02335
408.3,0.0338
408.6,0.03197
408.9,0.03181
409.2,0.03534
409.5,0.03888
409.8,0.1012
410.1,0.1151
410.4,0.119
410.7,0.05641
411,0.03943
411.3,0.03324
411.6,0.02706
411.9,0.02876
412.2,0.03046
412.5,0.0229
412.8,0.01316
413,0.011
413.3,0.01514
413.6,0.008786
413.9,0.002442
414.2,0.01007
414.5,0.01771
414.8,0.01819
415.1,0.02485
415.4,0.0219
415.7,0.022
416,0.02209
416.3,0.0272
416.6,0.0323
416.9,0.02994
417.2,0.02759
417.5,0.02896
417.8,0.03033
418,0.02824
418.3,0.02614
418.6,0.02599
418.9,0.03156
419.2,0.02252
419.5,0.01349
419.8,0.02246
420.1,0.01816
420.4,0.01785
420.7,0.01754
421,0.03012
421.3,0.02183
421.6,0.02328
421.9,0.02473
422.2,0.02308
422.5,0.02412
422.8,0.02517
423,0.01438
423.3,0.01349
423.6,0.01201
423.9,0.02027
424.2,0.02853
424.5,0.02956
424.8,0.02125
425.1,0.01861
