Begin Header
Date,01/04/2002 18:08:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,508
StartValue,350
EndValue,800
Steps,1
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,1000
CoolerFilter,False
CoolerTemp,293,4
End Header
nm,Value
350.1,0.006238
351,0.002109
351.9,0.002438
352.8,0.007236
353.7,0.002656
354.5,0.002394
355.4,0.001176
356.3,0.0007784
357.2,-0.0002442
358.1,0.001936
358.9,0.002175
359.8,0.00204
360.7,0.0009262
361.6,0.0003606
362.5,0.001566
363.3,0.003424
364.2,-0.002844
365.1,-0.001926
366,0.003475
366.9,0.0004398
367.7,0.002973
368.6,0.001926
369.5,0.001097
370.4,0.002228
371.3,0.001308
372.2,0.0007822
373,0.001976
373.9,0.0002881
374.8,0.001355
375.7,0.001226
376.6,0.0009654
377.5,0.002505
378.3,-0.001256
379.2,0.0001936
380.1,0.001302
381,0.001811
381.9,4.579E-05
382.7,0.0008547
383.6,0.0009797
384.5,0.001295
385.4,0.0009806
386.3,0.001064
387.2,0.001741
388,-0.001517
388.9,0.0008566
389.8,0.0004884
390.7,0.0007822
391.6,0.0002938
392.5,0.0002919
393.3,0.0001774
394.2,0.0004398
395.1,0.001039
396,0.005973
396.9,0.002402
397.8,0.001045
398.6,0.0008795
399.5,0.0007288
400.4,-1.049E-05
401.3,-8.108E-05
402.2,0.001321
403.1,0.0007288
403.9,-1.622E-05
404.8,0.0005733
405.7,0.0006448
406.6,-0.0003777
407.5,0.001253
408.3,0.001023
409.2,0.0009663
410.1,0.001029
411,0.0005056
411.9,0.0001736
412.8,0.0002289
413.6,0.0009453
414.5,0.0002518
415.4,0.0003949
416.3,0.0002003
417.2,0.001042
418,0.0001173
418.9,0.0004531
419.8,-0.0001288
420.7,0.0005533
421.6,-0.0003816
422.5,0.0006954
423.3,0.0004483
424.2,0.0007231
425.1,0.0006134
426,0.001523
426.9,0.03039
427.7,0.07292
428.6,0.009759
429.5,0.001772
430.4,0.001425
431.3,0.01536
432.2,0.1234
433,0.003769
433.9,0.00253
434.8,0.002611
435.7,0.006036
436.6,0.01131
437.5,0.03672
438.3,0.00482
439.2,0.003321
440.1,0.005267
441,0.002781
441.9,0.002582
442.8,0.0023
443.7,0.001165
444.5,0.003901
445.4,0.02327
446.3,0.03506
447.2,0.00352
448.1,0.0005285
449,6.391E-05
449.9,0.01717
450.8,0.01557
451.6,0.0004941
452.5,0.0006868
453.4,-5.628E-05
454.3,0.0007011
455.2,0.0008423
456.1,0.0006086
457,0.0004331
457.8,0.0007488
458.7,0.0001975
459.6,0.0002595
460.5,0.0003386
461.4,0.000146
462.3,0.001398
463.2,0.0006019
464,0.001106
464.9,0.0007412
465.8,0.0005437
466.7,0.000973
467.6,0.0000372
468.5,0.0007088
469.4,0.0003501
470.2,0.0006611
471.1,0.0002728
472,0.0009568
472.9,0.0004121
473.8,0.0004436
474.7,0.0001183
475.6,0.0004216
476.4,0.0003501
477.3,0.0004865
478.2,0.001124
479.1,0.000684
480,0.0007212
480.9,0.001028
481.8,0.001222
482.7,0.001256
483.5,0.0003234
484.4,0.0008471
485.3,0.0008843
486.2,0.0003949
487.1,0.0003491
488,0.001508
488.9,0.0005103
489.7,0.0007612
490.6,0.0002461
491.5,6.868E-05
492.4,-0.0002824
493.3,0.001089
494.2,0.0003653
495.1,0.0001297
495.9,0.0001746
496.8,0.0006239
497.7,0.001486
498.6,0.001757
499.5,8.204E-05
500.4,-0.0002604
501.3,0.0001841
502.1,0.001633
503,0.001332
503.9,0.0006239
504.8,0.001546
505.7,0.001419
506.6,0.001486
507.5,0.0005514
508.3,0.000663
509.2,0.001385
510.1,0.0006115
511,0.0004483
511.9,-0.0001078
512.8,-0.000289
513.7,0.0006067
514.6,0.0003253
515.4,0.0006372
516.3,0.0007841
517.2,0.001589
518.1,0.0001192
519,0.001775
519.9,1.622E-05
520.8,6.582E-05
521.6,0.000682
522.5,0.0009129
523.4,0.001067
524.3,0.0007021
525.2,0.001384
526.1,0.001031
527,0.0007965
527.8,0.001186
528.7,-0.0004216
529.6,0.0003663
530.5,0.0001402
531.4,9.158E-05
532.3,0.001942
533.2,0.00127
534,0.0007412
534.9,0.0009339
535.8,0.0005189
536.7,0.0009892
537.6,0.000579
538.5,0.0006601
539.4,0.0009243
540.2,0.0002127
541.1,0.0003138
542,0.0002356
542.9,0.00172
543.8,0.001173
544.7,0.0009348
545.6,0.0007641
546.5,0.001762
547.3,-3.625E-05
548.2,0.001402
549.1,0.002428
550,0.003191
550.9,0.001014
551.8,0.002401
552.7,0.00198
553.6,0.002022
554.5,0.0005065
555.4,0.003902
556.2,0.1184
557.1,0.472
558,0.02203
558.9,0.001866
559.8,0.00231
560.7,0.002731
