Begin Header
Date,01/04/2002 18:03:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,508
StartValue,350
EndValue,800
Steps,1
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,1000
CoolerFilter,False
CoolerTemp,293,3
End Header
nm,Value
612.3,0.002384
613.2,0.003656
614.1,0.004617
615,0.006065
615.9,0.004862
616.8,0.005179
617.6,0.004274
618.5,0.00354
619.4,0.004375
620.3,0.005446
621.2,0.005531
622.1,0.00598
623,0.005136
623.9,0.005776
624.8,0.004777
625.7,0.005894
626.5,0.005899
627.4,0.005675
628.3,0.005837
629.2,0.005031
630.1,0.005678
631,0.007323
631.9,0.005859
632.8,0.005468
633.7,0.005072
634.6,0.005501
635.4,0.003853
636.3,0.00577
637.2,0.005722
638.1,0.004056
639,0.004087
639.9,0.005271
640.8,0.005771
641.7,0.005131
642.6,0.003211
643.5,0.005965
644.3,0.007349
645.2,0.004865
646.1,0.004758
647,0.005116
647.9,0.006466
648.8,0.006027
649.7,0.003177
650.6,0.005439
651.5,0.006148
652.4,0.005121
653.2,0.006541
654.1,0.005466
655,0.007236
655.9,0.006167
656.8,0.006964
657.7,0.007296
658.6,0.006697
659.5,0.007295
660.4,0.008556
661.3,0.008747
662.1,0.008961
663,0.01229
663.9,0.01457
664.8,0.01663
665.7,0.02227
666.6,0.1515
667.5,1
668.4,1
669.3,0.1322
670.2,0.03672
671,0.02205
671.9,0.01981
672.8,0.0159
673.7,0.01138
674.6,0.01132
675.5,0.008133
676.4,0.006828
677.3,0.009804
678.2,0.005545
679.1,0.006126
679.9,0.004467
680.8,0.006491
681.7,0.006805
682.6,0.007481
683.5,0.005175
684.4,0.004415
685.3,0.007603
686.2,0.00667
687.1,0.008164
687.9,0.008395
688.8,0.007528
689.7,0.00576
690.6,0.00682
691.5,0.007318
692.4,0.007107
693.3,0.00821
694.2,-0.0293
695.1,0.007569
696,0.008606
696.8,0.009623
697.7,0.009202
698.6,0.01102
699.5,0.01495
700.4,0.01781
701.3,0.02404
702.2,0.02521
703.1,0.03344
704,0.0494
704.9,0.09248
705.7,1
706.6,1
707.5,1
708.4,0.12
709.3,0.06108
710.2,0.03685
711.1,0.02792
712,0.0243
712.9,0.02489
713.8,0.01977
714.6,0.01828
715.5,0.01356
716.4,0.01225
717.3,0.01219
718.2,0.01288
719.1,0.01241
720,0.009433
720.9,0.01345
721.8,0.007971
722.7,0.007942
723.5,0.009293
724.4,0.009435
725.3,0.01445
726.2,0.01777
727.1,0.6035
728,1
728.9,0.8357
729.8,0.05418
730.7,0.02054
731.6,0.01549
732.4,0.01356
733.3,0.009858
734.2,0.01037
735.1,0.007859
736,0.007178
736.9,0.005149
737.8,0.003558
738.7,0.007731
739.6,0.007406
740.5,0.006457
741.3,0.004808
742.2,0.004011
743.1,0.003789
744,-0.0002862
744.9,0.001378
745.8,0.004278
746.7,-0.0003959
747.6,0.0001622
748.5,0.001931
749.4,0.002872
750.2,0.000475
751.1,0.004094
752,0.003549
752.9,0.003039
753.8,-0.005025
754.7,0.002958
755.6,-0.002547
756.5,-8.013E-05
757.4,-0.0001078
758.3,-0.0009577
759.1,-0.001017
760,0.0009644
760.9,-0.001234
761.8,-0.0004512
762.7,0.0001412
763.6,0.003548
764.5,0.003934
765.4,0.003068
766.3,-0.0003224
767.2,0.003301
768,0.005123
768.9,-0.002741
769.8,-8.299E-05
770.7,-0.00112
771.6,-0.001141
772.5,0.003753
773.4,0.001187
774.3,0.001626
775.2,0.002766
776.1,0.005179
777,0.2652
777.8,0.3556
778.7,0.03073
779.6,0.007719
780.5,0.00382
781.4,0.006669
782.3,0.003917
783.2,0.002535
784.1,0.001225
785,-0.001706
785.9,-0.005465
786.8,0.006072
787.6,0.006919
788.5,0.003931
789.4,0.004543
