Begin Header
Date,01/04/2002 17:59:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,508
StartValue,350
EndValue,800
Steps,1
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,1000
CoolerFilter,False
CoolerTemp,293,2
End Header
nm,Value
613.2,0.001719
614.1,0.004222
615,0.003549
615.9,0.004871
616.8,0.002926
617.6,0.005914
618.5,0.005494
619.4,0.005961
620.3,0.002768
621.2,0.004569
622.1,0.004797
623,0.005523
623.9,0.0058
624.8,0.004076
625.7,0.004138
626.5,0.004915
627.4,0.004337
628.3,0.00489
629.2,0.00476
630.1,0.004298
631,0.00632
631.9,0.004468
632.8,0.004465
633.7,0.005084
634.6,0.00429
635.4,0.004343
636.3,0.004579
637.2,0.004658
638.1,0.005988
639,0.005122
639.9,0.007861
640.8,0.006202
641.7,0.00665
642.6,0.00642
643.5,0.004925
644.3,0.005055
645.2,0.006406
646.1,0.006763
647,0.003492
647.9,0.006469
648.8,0.007093
649.7,0.002597
650.6,0.005446
651.5,0.004811
652.4,0.005797
653.2,0.006488
654.1,0.008994
655,0.004867
655.9,0.005817
656.8,0.006231
657.7,0.007127
658.6,0.005213
659.5,0.005831
660.4,0.007181
661.3,0.008185
662.1,0.008449
663,0.009955
663.9,0.01424
664.8,0.02075
665.7,0.02775
666.6,0.142
667.5,1
668.4,1
669.3,0.1304
670.2,0.03418
671,0.02632
671.9,0.01657
672.8,0.0151
673.7,0.009246
674.6,0.01083
675.5,0.01279
676.4,0.008226
677.3,0.007068
678.2,0.009112
679.1,0.008316
679.9,0.007991
680.8,0.007443
681.7,0.006053
682.6,0.004591
683.5,0.007767
684.4,0.006938
685.3,0.008419
686.2,0.005895
687.1,0.009353
687.9,0.01041
688.8,0.009675
689.7,0.005619
690.6,0.005917
691.5,0.008228
692.4,0.00826
693.3,0.009518
694.2,0.01085
695.1,0.01173
696,0.009465
696.8,0.01057
697.7,0.00982
698.6,0.01215
699.5,0.01267
700.4,0.02051
701.3,0.02153
702.2,0.02899
703.1,0.0338
704,0.04198
704.9,0.08901
705.7,1
706.6,1
707.5,1
708.4,0.1284
709.3,0.05451
710.2,0.03688
711.1,0.02972
712,0.02335
712.9,0.02118
713.8,0.01757
714.6,0.01515
715.5,0.01195
716.4,0.01248
717.3,0.01356
718.2,0.01518
719.1,0.01137
720,0.01164
720.9,0.006739
721.8,0.007667
722.7,0.01177
723.5,0.01043
724.4,0.01415
725.3,0.01171
726.2,0.02111
727.1,0.5506
728,1
728.9,0.7815
729.8,0.04876
730.7,0.01792
731.6,0.01856
732.4,0.007019
733.3,0.01287
734.2,0.007478
735.1,0.01006
736,0.003979
736.9,0.006453
737.8,0.003062
738.7,0.004455
739.6,0.004931
740.5,0.00294
741.3,0.003586
742.2,0.007927
743.1,0.004354
744,0.005133
744.9,0.0005876
745.8,0.001772
746.7,0.002733
747.6,0.00126
748.5,0.006798
749.4,0.005305
750.2,0.003698
751.1,0.003904
752,0.002599
752.9,0.0008728
753.8,-0.0068
754.7,0.006648
755.6,0.0007164
756.5,0.002789
757.4,0.003281
758.3,0.004647
759.1,-0.0008642
760,-0.001581
760.9,0.003513
761.8,0.00427
762.7,0.004753
763.6,0.004991
764.5,0.004907
765.4,0.005852
766.3,0.005408
767.2,0.001969
768,0.0007021
768.9,0.007477
769.8,0.002106
770.7,0.00342
771.6,0.002583
772.5,0.005339
773.4,0.004548
774.3,0.003619
775.2,0.005901
776.1,0.01275
777,0.2747
777.8,0.3605
778.7,0.0274
779.6,0.004422
780.5,0.005947
781.4,0.004144
782.3,0.01085
783.2,-0.001276
784.1,0.001484
785,0.007176
785.9,0.004639
786.8,0.004286
787.6,0.009657
788.5,0.0003797
789.4,0.003836
790.3,-0.001713
791.2,-0.002572
792.1,0.00456
793,0.01052
793.9,0.003468
794.8,-0.001838
795.7,0.001642
796.5,-0.001346
797.4,0.007634
798.3,0.003704
799.2,-0.003907
800.1,-0.003479
