x	y	dx	dy
0.013925	2.18E-11	0.00003535533906	3.42E-14
0.01415	2.12E-11	0.00003535533906	3.16E-14
0.0132	2.02E-11	0.00003535533906	2.75E-14
0.013125	1.96E-11	0.00003535533906	2.51E-14
0.0123	1.89E-11	0.00003535533906	2.25E-14
0.011775	1.87E-11	0.00003535533906	2.16E-14
0.01225	1.84E-11	0.00003535533906	2.06E-14
0.011925	1.78E-11	0.00003535533906	1.86E-14
